,STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,DP01,DP01_ATTRIBUTES,DP10,DP10_ATTRIBUTES,DP1X,DP1X_ATTRIBUTES,DSNW,DSNW_ATTRIBUTES,DYSN,DYSN_ATTRIBUTES,DYXP,DYXP_ATTRIBUTES,EMSN,EMSN_ATTRIBUTES,EMXP,EMXP_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,DSND,DSND_ATTRIBUTES,DYSD,DYSD_ATTRIBUTES,EMSD,EMSD_ATTRIBUTES,CDSD,CDSD_ATTRIBUTES,CLDD,CLDD_ATTRIBUTES,DT00,DT00_ATTRIBUTES,DT32,DT32_ATTRIBUTES,DX32,DX32_ATTRIBUTES,DX70,DX70_ATTRIBUTES,DX90,DX90_ATTRIBUTES,DYNT,DYNT_ATTRIBUTES,DYXT,DYXT_ATTRIBUTES,EMNT,EMNT_ATTRIBUTES,EMXT,EMXT_ATTRIBUTES,HDSD,HDSD_ATTRIBUTES,HTDD,HTDD_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,DYFG,DYFG_ATTRIBUTES,DYTS,DYTS_ATTRIBUTES,EVAP,EVAP_ATTRIBUTES,WDMV,WDMV_ATTRIBUTES,HN01,HN01_ATTRIBUTES,HN02,HN02_ATTRIBUTES,HN03,HN03_ATTRIBUTES,HX01,HX01_ATTRIBUTES,HX02,HX02_ATTRIBUTES,HX03,HX03_ATTRIBUTES,LN01,LN01_ATTRIBUTES,LN02,LN02_ATTRIBUTES,LN03,LN03_ATTRIBUTES,LX01,LX01_ATTRIBUTES,LX02,LX02_ATTRIBUTES,LX03,LX03_ATTRIBUTES,MN01,MN01_ATTRIBUTES,MN02,MN02_ATTRIBUTES,MN03,MN03_ATTRIBUTES,MNPN,MNPN_ATTRIBUTES,MX01,MX01_ATTRIBUTES,MX02,MX02_ATTRIBUTES,MX03,MX03_ATTRIBUTES,MXPN,MXPN_ATTRIBUTES,WSFG,WSFG_ATTRIBUTES,AWND,AWND_ATTRIBUTES,DYHF,DYHF_ATTRIBUTES,WDF2,WDF2_ATTRIBUTES,WDF5,WDF5_ATTRIBUTES,WSF2,WSF2_ATTRIBUTES,WSF5,WSF5_ATTRIBUTES,WDF1,WDF1_ATTRIBUTES,WSF1,WSF1_ATTRIBUTES,WDFG,WDFG_ATTRIBUTES,PSUN,PSUN_ATTRIBUTES,TSUN,TSUN_ATTRIBUTES,WDFM,WDFM_ATTRIBUTES,WSFM,WSFM_ATTRIBUTES,HN04,HN04_ATTRIBUTES,HN05,HN05_ATTRIBUTES,HX04,HX04_ATTRIBUTES,HX05,HX05_ATTRIBUTES,LN04,LN04_ATTRIBUTES,LN05,LN05_ATTRIBUTES,LX04,LX04_ATTRIBUTES,LX05,LX05_ATTRIBUTES,MN04,MN04_ATTRIBUTES,MN05,MN05_ATTRIBUTES,MX04,MX04_ATTRIBUTES,MX05,MX05_ATTRIBUTES,HN06,HN06_ATTRIBUTES,HX06,HX06_ATTRIBUTES,LN06,LN06_ATTRIBUTES,LX06,LX06_ATTRIBUTES,MN06,MN06_ATTRIBUTES,MX06,MX06_ATTRIBUTES,HN07,HN07_ATTRIBUTES,HN08,HN08_ATTRIBUTES,HX07,HX07_ATTRIBUTES,HX08,HX08_ATTRIBUTES,LN07,LN07_ATTRIBUTES,LN08,LN08_ATTRIBUTES,LX07,LX07_ATTRIBUTES,LX08,LX08_ATTRIBUTES,MN07,MN07_ATTRIBUTES,MN08,MN08_ATTRIBUTES,MX07,MX07_ATTRIBUTES,MX08,MX08_ATTRIBUTES
8522,USC00112642,1951-04,40.93333,-89.63333,244.1,"EDELSTEIN, IL US",9.0,",0",8.0,",0",2.0,",0",,,,,19510411.0,",,0",,,31.2,",,0,11,",119.6,",,,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8523,USC00112651,1940-11,37.5,-88.583333,192.0,"EDDYVILLE, IL US",9.0,",6",9.0,",6",1.0,",6",0.0,",6",19401130.0,"+,,6",19401111.0,",,6",0.0,",,6,30,+",47.0,",,6,11,",134.0,",,,6",0.0,",,,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8524,USC00112679,1893-02,38.80934,-90.00344,141.7,"EDWARDSVILLE 2 W, IL US",8.0,",6",7.0,",6",0.0,",6",1.0,",6",18930217.0,",,6",18930204.0,",,6",114.0,",,6,17,",18.8,",,6,04,",73.6,",,,6",114.0,",,,6",,,,,,,,,0.0,",6",2.0,",6",25.0,",6",5.0,",6",0.0,",6",0.0,",6",18930208.0,"+,,6",18930226.0,"+,,6",-17.8,",6,08,+",11.7,",6,26,+",,,537.8,",6",-0.87,",6",4.35,",,,6",-6.1,",,,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8525,USC00112685,2000-09,39.1065,-88.5312,161.8,"EFFINGHAM SE, IL US",8.0,",0",7.0,",0",1.0,",0",0.0,",0",20000930.0,"+,,0",20000926.0,",,0",0.0,",,0,30,+",39.9,",,0,26,",118.0,",,,0",0.0,",,,0",0.0,"1,0",20000930.0,"+,1,0",0.0,"1,,0,30,+",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8526,USC00112687,1893-01,39.1181,-88.6244,190.5,"EFFINGHAM, IL US",7.0,"1,6",4.0,"1,6",0.0,"1,6",3.0,",6",18930103.0,"+,,6",18930128.0,",1,6",51.0,",,6,03,+",12.7,"1,,6,28,",28.0,"1,,,6",159.0,",,,6",,,,,,,0.0,6.0,0.0,",6",11.0,",6",31.0,",6",18.0,",6",0.0,",6",0.0,",6",18930115.0,",,6",18930128.0,",,6",-25.0,",6,15,",14.4,",6,28,",,,822.5,",6",-8.2,",6",-1.47,",,,6",-14.93,",,,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8527,USC00112709,1999-09,41.8741,-88.4727,265.2,"ELBURN, IL US",5.0,",0",5.0,",0",2.0,",0",0.0,",0",19990930.0,"+,,0",19990928.0,",,0",0.0,",,0,30,+",73.9,",,0,28,",128.0,",,,0",0.0,",,,0",0.0,"1,0",19990930.0,"+,1,0",0.0,"1,,0,30,+",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8528,USC00112719,1990-09,37.81667,-88.45,115.8,"ELDORADO, IL US",9.0,",0",4.0,",0",1.0,",0",0.0,",0",19900930.0,"+,,0",19900910.0,",,0",0.0,",,0,30,+",26.4,",,0,10,",62.3,",,,0",0.0,",,,0",0.0,",0",19900930.0,"+,,0",0.0,",,0,30,+",,,126.3,",0",0.0,",0",0.0,",0",0.0,",0",29.0,",0",6.0,",0",19900924.0,",,0",19900908.0,",,0",3.9,",0,24,",37.2,",0,08,",,,17.4,",0",21.96,",0",27.98,",,,0",15.94,",,,0",17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8529,USC00112736,1897-12,42.06278,-88.28617,227.1,"ELGIN WATER, IL US",,,,,,,,,,,,,,,,,,,,,22.0,",6",18971228.0,"+,,6",102.0,",,6,28,+",,,0.0,"2,6",5.0,"1,6",29.0,"1,6",17.0,"1,6",0.0,"1,6",0.0,"1,6",18971218.0,",1,6",18971210.0,",1,6",-22.2,"1,6,18,",11.7,"1,6,10,",,,690.3,"1,6",-5.39,"2,6",-1.33,"1,,,6",-9.44,"1,,,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8530,USC00112745,1984-11,42.3162,-90.2269,205.7,"ELIZABETH, IL US",7.0,",0",3.0,",0",2.0,",0",0.0,",0",19841130.0,"+,,0",19841110.0,",,0",0.0,",,0,30,+",44.5,",,0,10,",112.0,",,,0",0.0,",,,0",0.0,",0",19841130.0,"+,,0",0.0,",,0,30,+",,,0.0,",0",0.0,",0",23.0,",0",0.0,",0",0.0,",0",0.0,",0",19841121.0,"+,,0",19841127.0,",,0",-11.7,",0,21,+",17.8,",0,27,",,,466.9,",0",2.77,",0",8.55,",,,0",-3.01,",,,0",3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8531,USC00112750,1942-06,37.45,-88.3,121.9,"ELIZABETHTOWN, IL US",13.0,",6",10.0,",6",1.0,",6",,,,,19420621.0,",,6",,,25.4,",,6,21,",100.3,",,,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8532,USC00112763,1991-08,42.00333,-88.00694,213.4,"ELK GROVE VILLAGE, IL US",7.0,",0",3.0,",0",2.0,",0",0.0,",0",19910831.0,"+,,0",19910807.0,",,0",0.0,",,0,31,+",40.6,",,0,07,",79.3,",,,0",0.0,",,,0",0.0,",0",19910831.0,"+,,0",0.0,",,0,31,+",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8533,USC00112781,1999-09,40.73639,-89.09472,228.6,"EL PASO 4 W, IL US",4.0,",0",4.0,",0",0.0,",0",0.0,",0",19990930.0,"+,,0",19990927.0,",,0",0.0,",,0,30,+",13.5,",,0,27,",35.8,",,,0",0.0,",,,0",0.0,"1,0",19990930.0,"+,1,0",0.0,"1,,0,30,+",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8534,USC00112800,1943-10,38.95,-90.35,192.0,"ELSAH PRINCIPIA COL, IL US",7.0,",6",5.0,",6",0.0,",6",,,,,19431024.0,",,6",,,17.5,",,6,24,",49.6,",,,6",,,,,,,,,,,21.7,"2,6",0.0,"1,6",1.0,"1,6",0.0,"1,6",20.0,"1,6",0.0,"1,6",19431017.0,",1,6",19431020.0,",1,6",-1.1,"1,6,17,",30.0,"1,6,20,",,,109.9,"1,6",15.24,"2,6",22.47,"1,,,6",8.01,"1,,,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8535,USC00112830,1992-09,41.51667,-88.16667,182.9,"ELWOOD 8 NW, IL US",8.0,",0",8.0,",0",1.0,",0",0.0,",0",19920930.0,"+,,0",19920910.0,",,0",0.0,",,0,30,+",113.8,",,0,10,",205.3,",,,0",0.0,",,,0",0.0,",0",19920930.0,"+,,0",0.0,",,0,30,+",,,39.8,"2,0",0.0,"2,0",1.0,"2,0",0.0,",0",22.0,",0",0.0,",0",19920929.0,",2,0",19920917.0,"+,,0",0.0,"2,0,29,",30.6,",0,17,+",,,67.2,",0",17.27,"2,0",23.84,",,,0",10.69,"2,,,0",,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8536,USC00112854,2001-08,40.7123,-89.2611,243.8,"EUREKA, IL US",6.0,",0",5.0,",0",0.0,",0",0.0,",0",20010831.0,"+,,0",20010822.0,",,0",0.0,",,0,31,+",24.1,",,0,22,",68.7,",,,0",0.0,",,,0",0.0,"1,0",20010831.0,"+,1,0",0.0,"1,,0,31,+",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8537,USC00112888,1948-07,42.03333,-87.68333,189.0,"EVANSTON PUMP STATION, IL US",7.0,",0",6.0,",0",0.0,",0",0.0,",0",19480731.0,"+,,0",19480722.0,",,0",0.0,",,0,31,+",16.3,",,0,22,",50.5,",,,0",0.0,",,,0",0.0,",0",19480731.0,"+,,0",0.0,",,0,31,+",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8538,USC00112923,1948-07,40.75156,-88.49902,204.2,"FAIRBURY WWTP, IL US",8.0,",0",8.0,",0",1.0,",0",0.0,",0",19480731.0,"+,,0",19480725.0,",,0",0.0,",,0,31,+",26.2,",,0,25,",94.0,",,,0",0.0,",,,0",0.0,",0",19480731.0,"+,,0",0.0,",,0,31,+",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8539,USC00112929,1941-01,38.383333,-88.25,,"FAIRFIELD NEAR, IL US",5.0,",6",3.0,",6",0.0,",6",0.0,",6",19410119.0,"+,,6",19410117.0,",,6",0.0,",T,6,19,+",10.2,",,6,17,",25.7,",,,6",0.0,",T,,6",0.0,",6",19410131.0,"+,,6",0.0,",,6,31,+",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8540,USC00112931,1895-08,38.39055,-88.35017,140.8,"1 ENE FAIRFIELD, IL US",4.0,",6",4.0,",6",0.0,",6",,,,,18950826.0,",,6",,,17.0,",,6,26,",45.2,",,,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8541,USC00112958,1911-11,40.63333,-90.16667,223.1,"FAIRVIEW, IL US",5.0,"1,6",4.0,"1,6",0.0,"1,6",1.0,"1,6",19111128.0,",1,6",19111106.0,",1,6",76.0,"1,,6,28,",16.8,"1,,6,06,",46.7,"1,,,6",89.0,"1,,,6",1.0,"3,6",19111119.0,",3,6",25.0,"3,,6,19,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8542,USC00112993,1948-07,40.2538,-88.7075,227.1,"FARMER CITY 3 W, IL US",8.0,"1,0",5.0,"1,0",2.0,"1,0",0.0,",0",19480731.0,"+,,0",19480725.0,",1,0",0.0,",,0,31,+",38.1,"1,,0,25,",109.3,"1,,,0",0.0,",,,0",0.0,",0",19480731.0,"+,,0",0.0,",,0,31,+",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8543,USC00113055,1971-07,39.11667,-89.26667,198.1,"FILLMORE, IL US",12.0,",6",9.0,",6",0.0,",6",0.0,",6",19710731.0,"+,,6",19710705.0,",,6",0.0,",,6,31,+",24.1,",,6,05,",88.4,",,,6",0.0,",,,6",0.0,",6",19710731.0,"+,,6",0.0,",,6,31,+",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8544,USC00113058,2000-03,39.5513,-88.8069,213.4,"FINDLAY 2 NW, IL US",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8545,USC00113061,1997-11,40.32533,-88.34642,219.8,"FISHER, IL US",11.0,",0",7.0,",0",0.0,",0",,,,,19971128.0,",,0",,,12.7,",,0,28,",58.2,",,,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8546,USC00113106,2000-02,38.678,-88.4798,146.6,"FLORA, IL US",7.0,",0",7.0,",0",3.0,",0",0.0,",0",20000205.0,"+,,0",20000214.0,",,0",0.0,",T,0,05,+",34.3,",,0,14,",118.0,",,,0",0.0,",T,,0",1.0,",0",20000201.0,",,0",51.0,",,0,01,",,,0.0,"2,0",0.0,"2,0",20.0,"2,0",1.0,",0",2.0,",0",0.0,",0",20000203.0,",2,0",20000226.0,"+,,0",-11.1,"2,0,03,",23.9,",0,26,+",,,382.0,",0",4.1,"2,0",10.14,",,,0",-1.95,"2,,,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8547,USC00113107,2019-11,38.66093,-88.47842,149.0,"FLORA 2, IL US",,,,,,,0.0,"3,7",20191130.0,"+,3,7",,,0.0,"3,,7,30,+",,,119.7,",a,,7",0.0,"3,,,7",0.0,"3,7",20191130.0,"+,3,7",0.0,"3,,7,30,+",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8548,USC00113109,1893-01,38.7103,-88.5758,152.4,"FLORA 5 NW, IL US",4.0,",6",4.0,",6",0.0,",6",4.0,",6",18930101.0,",,6",18930101.0,",,6",102.0,",,6,01,",10.2,",,6,01,",21.6,",,,6",216.0,",,,6",,,,,,,0.0,6.0,0.0,"5,6",9.0,"2,6",29.0,"2,6",12.0,"3,6",0.0,"3,6",0.0,"3,6",18930115.0,",2,6",18930128.0,",3,6",-26.1,"2,6,15,",16.1,"3,6,28,",,,639.6,"3,6",-6.11,"5,6",0.77,"3,,,6",-13.0,"2,,,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8549,USC00113120,2005-09,37.14395,-88.71157,104.2,"FORT MASSAC STATE PARK, IL US",,,,,,,0.0,",0",20050930.0,"+,,0",,,0.0,",,0,30,+",,,83.3,",a,,0",0.0,",,,0",0.0,",0",20050930.0,"+,,0",0.0,",,0,30,+",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8550,USC00113132,2006-12,42.13219,-89.57411,278.3,"FORRESTON, IL US",6.0,",0",5.0,",0",1.0,",0",1.0,",0",20061201.0,",,0",20061201.0,",,0",241.0,",,0,01,",25.4,",,0,01,",65.3,",,,0",241.0,",,,0",11.0,",0",20061201.0,",,0",254.0,",,0,01,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8551,USC00113257,1909-01,42.3,-89.61667,238.0,"FREEPORT, IL US",6.0,",0",3.0,",0",1.0,",0",2.0,",0",19090129.0,",,0",19090129.0,",,0",76.0,",,0,29,",33.0,",,0,29,",67.4,",,,0",127.0,",,,0",,,,,,,0.0,0.0,0.0,",0",6.0,",0",28.0,",0",17.0,",0",0.0,",0",0.0,",0",19090106.0,",,0",19090123.0,",,0",-28.3,",0,06,",13.3,",0,23,",,,724.8,",0",-5.05,",0",-0.27,",,,0",-9.82,",,,0",4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8552,USC00113262,1948-06,42.2972,-89.6038,228.6,"FREEPORT WASTEWATER PLANT, IL US",13.0,",0",8.0,",0",0.0,",0",0.0,",0",19480630.0,"+,,0",19480613.0,",,0",0.0,",,0,30,+",13.7,",,0,13,",63.0,",,,0",0.0,",,,0",0.0,",0",19480630.0,"+,,0",0.0,",,0,30,+",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8553,USC00113270,1895-08,38.433333,-87.883333,146.3,"FRIEND GROVE, IL US",5.0,",6",5.0,",6",1.0,",6",,,,,18950829.0,",,6",,,25.4,",,6,29,",66.5,",,,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8554,USC00113290,1938-01,41.8978,-90.1545,180.4,"FULTON LOCK AND DAM NUMBER 13, IL US",12.0,",6",5.0,",6",0.0,",6",2.0,",6",19380109.0,",,6",19380123.0,",,6",102.0,",,6,09,",19.8,",,6,23,",68.4,",,,6",137.0,",,,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8555,USC00113304,1941-01,37.85,-88.63333,128.0,"GALATIA 1 W, IL US",11.0,",6",5.0,",6",0.0,",6",0.0,",6",19410131.0,"+,,6",19410123.0,",,6",0.0,",,6,31,+",25.1,",,6,23,",56.3,",,,6",0.0,",,,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8556,USC00113312,1895-08,42.39895,-90.43996,195.1,"GALENA, IL US",9.0,",6",5.0,",6",0.0,",6",,,,,18950827.0,",,6",,,23.4,",,6,27,",63.0,",,,6",,,,,,,,,,,148.7,",6",0.0,",6",0.0,",6",0.0,",6",31.0,",6",12.0,",6",18950820.0,"+,,6",18950814.0,",,6",8.9,",6,20,+",37.8,",6,14,",,,0.6,",6",23.11,",6",30.63,",,,6",15.6,",,,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
