,STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,DP01,DP01_ATTRIBUTES,DP10,DP10_ATTRIBUTES,DP1X,DP1X_ATTRIBUTES,DSND,DSND_ATTRIBUTES,DSNW,DSNW_ATTRIBUTES,DYSD,DYSD_ATTRIBUTES,DYSN,DYSN_ATTRIBUTES,DYXP,DYXP_ATTRIBUTES,EMSD,EMSD_ATTRIBUTES,EMSN,EMSN_ATTRIBUTES,EMXP,EMXP_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,CDSD,CDSD_ATTRIBUTES,CLDD,CLDD_ATTRIBUTES,DT00,DT00_ATTRIBUTES,DT32,DT32_ATTRIBUTES,DX32,DX32_ATTRIBUTES,DX70,DX70_ATTRIBUTES,DX90,DX90_ATTRIBUTES,DYNT,DYNT_ATTRIBUTES,DYXT,DYXT_ATTRIBUTES,EMNT,EMNT_ATTRIBUTES,EMXT,EMXT_ATTRIBUTES,HDSD,HDSD_ATTRIBUTES,HTDD,HTDD_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES
7689,US1NJOC0053,2013-08,40.0662803649902,-74.3569795042276,37.5,"JACKSON TWP 2.2 S, NJ US",10.0,"5,N",3.0,"5,N",1.0,"5,N",,,,,,,,,20130814.0,",5,N",,,,,25.4,"5,,N,14,",59.4,"5,,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7690,US1NJOC0054,2013-06,39.96803,-74.222803,14.3,"TOMS RIVER TWP 3.4 WSW, NJ US",12.0,"5,N",8.0,"5,N",3.0,"5,N",,,,,,,,,20130608.0,",5,N",,,,,85.1,"5,,N,08,",217.9,"5,,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7691,US1NJOC0056,2013-07,39.884693,-74.174119,13.7,"BERKELEY TWP 2.7 SSE, NJ US",14.0,",N",7.0,",N",2.0,",N",,,,,,,,,20130704.0,",,N",,,,,37.8,",,N,04,",100.4,",,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7692,US1NJOC0058,2014-01,39.7412112,-74.2906811,28.7,"STAFFORD TWP 2.8 NNW, NJ US",8.0,"4,N",6.0,"4,N",0.0,"4,N",,,,,,,,,20140115.0,",4,N",,,,,15.2,"4,,N,15,",58.8,"4,,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7693,US1NJOC0060,2016-05,39.74632,-74.292642,33.5,"STAFFORD TWP 3.2 NNW, NJ US",14.0,"2,N",9.0,"2,N",0.0,"2,N",,,,,,,,,20160505.0,",2,N",,,,,19.3,"2,,N,05,",109.5,",a,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7694,US1NJOC0063,2014-12,40.071824,-74.125689,9.4,"BRICK TWP 1.2 NW, NJ US",16.0,",N",10.0,",N",3.0,",N",,,,,,,,,20141209.0,",,N",,,,,51.8,",,N,09,",173.4,",,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7695,US1NJOC0065,2015-02,39.953339,-74.138428,4.0,"TOMS RIVER TWP 2.8 SSE, NJ US",5.0,",N",5.0,",N",1.0,",N",,,3.0,"1,N",,,20150217.0,",1,N",20150222.0,",,N",,,102.0,"1,,N,17,",30.0,",,N,22,",72.2,",,,N",242.0,"1,,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7696,US1NJOC0066,2015-01,40.134774,-74.374849,45.7,"JACKSON TWP 2.7 NNW, NJ US",11.0,"5,N",5.0,"5,N",1.0,"5,N",,,,,,,,,20150119.0,",5,N",,,,,49.3,"5,,N,19,",104.0,"5,,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7697,US1NJOC0068,2015-12,40.125746,-74.27328,27.4,"JACKSON TWP 4.9 ENE, NJ US",16.0,"1,N",12.0,"1,N",0.0,"1,N",,,,,,,,,20151218.0,",1,N",,,,,22.1,"1,,N,18,",118.3,"1,,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7698,US1NJOC0071,2016-05,40.0247,-74.3007,24.4,"MANCHESTER TWP 5.6 NE, NJ US",15.0,"2,N",10.0,"2,N",0.0,"2,N",,,,,,,,,20160502.0,",2,N",,,,,14.2,"2,,N,02,",88.4,"2,,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7699,US1NJOC0074,2017-10,39.654545,-74.176706,1.5,"SURF CITY 0.8 SSW, NJ US",,,,,,,,,,,,,,,,,,,,,,,161.5,"1,a,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7700,US1NJOC0075,2017-04,40.03012,-74.132839,0.9,"BRICK TWP 2.4 SSW, NJ US",11.0,"4,N",8.0,"4,N",0.0,"4,N",,,,,,,,,20170426.0,",4,N",,,,,22.4,"4,,N,26,",89.4,"4,,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7701,US1NJOC0076,2022-11,39.925428,-74.124904,0.0,"OCEAN GATE 0.6 ESE, NJ US",,,,,,,,,,,,,,,,,,,,,,,79.2,"4,a,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7702,US1NJOC0080,2019-01,40.10083,-74.09792,5.2,"BRICK TWP 2.9 NNE, NJ US",12.0,"4,N",8.0,"4,N",1.0,"4,N",,,,,,,,,20190125.0,",4,N",,,,,48.0,"4,,N,25,",131.9,"4,,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7703,US1NJOC0084,2019-02,39.943109,-74.331058,29.0,"MANCHESTER TWP 2.7 SE, NJ US",9.0,"1,N",7.0,"1,N",1.0,"1,N",,,,,,,,,20190213.0,",1,N",,,,,26.2,"1,,N,13,",73.1,"1,,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7704,US1NJOC0085,2019-02,39.58552,-74.35071,8.2,"LITTLE EGG HARBOR TWP 0.8 SSW, NJ US",6.0,"3,N",6.0,"3,N",0.0,"3,N",,,,,,,,,20190221.0,",3,N",,,,,19.3,"3,,N,21,",103.8,"1,a,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7705,US1NJOC0088,2020-03,40.077361,-74.256145,50.6,"JACKSON TWP 5.6 ESE, NJ US",15.0,"5,N",7.0,"5,N",1.0,"5,N",,,,,,,,,20200324.0,",5,N",,,,,25.7,"5,,N,24,",91.9,"5,,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7706,US1NJOC0090,2021-01,39.9401,-74.1745,0.0,"PINE BEACH 0.4 NW, NJ US",8.0,",N",4.0,",N",1.0,",N",0.0,",N",0.0,",N",20210121.0,"+,,N",20210121.0,",,N",20210102.0,",,N",0.0,",T,N,21,+",8.0,",,N,21,",25.9,",,N,02,",58.0,",,,N",8.0,",,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7707,US1NJOC0091,2021-01,39.9462,-74.37999,56.4,"WHITING 0.6 S, NJ US",4.0,"1,N",4.0,"1,N",1.0,"1,N",,,,,,,,,20210102.0,",1,N",,,,,25.9,"1,,N,02,",55.4,"1,,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7708,US1NJOC0092,2021-03,39.96814,-74.22595,14.0,"TOMS RIVER TWP 3.6 WSW, NJ US",,,,,,,,,,,,,,,,,,,,,,,90.8,"4,a,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7709,US1NJOC0094,2021-05,39.623091,-74.196122,1.8,"LONG BEACH TWP 1.4 SSE, NJ US",6.0,"2,N",3.0,"2,N",0.0,"2,N",,,,,,,,,20210527.0,",2,N",,,,,11.2,"2,,N,27,",24.5,"2,,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7710,US1NJOC0102,2022-04,39.67705,-74.27359,,"STAFFORD TWP 2.0 SSW, NJ US",7.0,"2,N",5.0,"2,N",1.0,"2,N",,,,,,,,,20220419.0,",2,N",,,,,46.2,"2,,N,19,",112.5,",a,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7711,US1NJOC0104,2022-06,40.062599,-74.110543,5.5,"BRICK TWP 0.2 NNW, NJ US",8.0,"3,N",6.0,"3,N",0.0,"3,N",,,,,,,,,20220613.0,",3,N",,,,,21.1,"3,,N,13,",69.5,"3,,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7712,US1NJOC0106,2022-10,39.762,-74.10834,2.1,"BARNEGAT LIGHT 0.6 N, NJ US",12.0,",N",7.0,",N",4.0,",N",,,,,,,,,20221003.0,",,N",,,,,72.6,",,N,03,",230.1,",,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7713,US1NJOC0107,2022-11,39.91844,-74.20124,15.8,"BEACHWOOD 0.7 S, NJ US",6.0,"1,N",4.0,"1,N",1.0,"1,N",,,0.0,",N",,,20221130.0,"+,,N",20221116.0,",1,N",,,0.0,",,N,30,+",51.6,"1,,N,16,",93.5,"1,,,N",0.0,",,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7714,US1NJOC0109,2023-04,39.592685,-74.353877,5.5,"LITTLE EGG HARBOR 0.5 WSW, NJ US",9.0,",N",5.0,",N",1.0,",N",0.0,"1,N",0.0,",N",20230430.0,"+,1,N",20230430.0,"+,,N",20230429.0,",,N",0.0,"1,,N,30,+",0.0,",,N,30,+",81.3,",,N,29,",145.6,",,,N",0.0,",,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7715,US1NJOC0111,2023-06,40.1117111,-74.3879815,38.7,"JACKSON TWP 1.9 WNW, NJ US",8.0,",N",5.0,",N",0.0,",N",,,,,,,,,20230626.0,",,N",,,,,12.4,",,N,26,",46.5,",,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7716,US1NJPS0003,2008-03,40.878778,-74.220546,46.3,"LITTLE FALLS TWP 0.2 NNW, NJ US",12.0,"3,N",7.0,"3,N",2.0,"3,N",,,0.0,"3,N",,,20080331.0,"+,3,N",20080309.0,",3,N",,,0.0,"3,,N,31,+",26.4,"3,,N,09,",122.0,"3,,,N",0.0,"3,,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7717,US1NJPS0004,2008-05,40.971307,-74.185553,125.3,"NORTH HALEDON 0.6 N, NJ US",10.0,"3,N",9.0,"3,N",1.0,"3,N",,,0.0,"2,N",,,20080531.0,"+,2,N",20080510.0,",3,N",,,0.0,"2,,N,31,+",33.3,"3,,N,10,",70.2,"3,,,N",0.0,"2,,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7718,US1NJPS0005,2008-03,40.951692,-74.157339,24.4,"HAWTHORNE 0.4 S, NJ US",10.0,"2,N",7.0,"2,N",2.0,"2,N",,,0.0,"2,N",,,20080321.0,"+,2,N",20080309.0,",2,N",,,0.0,"2,T,N,21,+",31.5,"2,,N,09,",121.4,"2,,,N",0.0,"2,T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7719,US1NJPS0008,2008-08,40.94117,-74.226746,69.2,"WAYNE TWP 1.1 ESE, NJ US",9.0,"2,N",6.0,"2,N",1.0,"2,N",,,0.0,"2,N",,,20080831.0,"+,2,N",20080803.0,",2,N",,,0.0,"2,,N,31,+",25.7,"2,,N,03,",70.1,"2,,,N",0.0,"2,,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7720,US1NJPS0010,2010-12,41.110675,-74.257472,92.4,"RINGWOOD 1.0 ENE, NJ US",,,,,,,,,,,,,,,,,,,,,,,49.0,"5,a,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7721,US1NJPS0012,2010-01,40.879633,-74.227041,58.5,"LITTLE FALLS TWP 0.5 WNW, NJ US",6.0,",N",4.0,",N",1.0,",N",,,2.0,"3,N",,,20100101.0,",3,N",20100126.0,",,N",,,66.0,"3,,N,01,",43.7,",,N,26,",86.3,",,,N",115.0,"3,,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7722,US1NJPS0013,2011-11,41.170455,-74.329297,200.6,"WEST MILFORD TWP 5.5 NE, NJ US",8.0,"1,N",5.0,"1,N",1.0,"1,N",,,,,,,,,20111123.0,",1,N",,,,,56.9,"1,,N,23,",100.7,"1,,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7723,US1NJPS0014,2010-01,40.9436378,-74.1522675,18.0,"HAWTHORNE 1.0 SSE, NJ US",6.0,",N",4.0,",N",1.0,",N",,,2.0,",N",,,20100101.0,",,N",20100126.0,",,N",,,38.0,",,N,01,",36.8,",,N,26,",60.1,",,,N",76.0,",,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7724,US1NJPS0015,2010-05,40.9369056,-74.2515049,59.1,"WAYNE TWP 0.8 SSW, NJ US",7.0,"1,N",5.0,"1,N",1.0,"1,N",,,,,,,,,20100503.0,",1,N",,,,,30.5,"1,,N,03,",75.3,"1,,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7725,US1NJPS0016,2010-05,41.140991,-74.353632,194.2,"WEST MILFORD TWP 3.2 NE, NJ US",11.0,",N",6.0,",N",1.0,",N",,,,,,,,,20100519.0,",,N",,,,,29.2,",,N,19,",73.7,",,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7726,US1NJPS0017,2010-05,40.89175,-74.19602,89.9,"WOODLAND PARK 0.1 NW, NJ US",8.0,"3,N",6.0,"3,N",0.0,"3,N",,,,,,,,,20100519.0,",3,N",,,,,21.6,"3,,N,19,",73.4,",a,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7727,US1NJPS0018,2010-09,40.91631,-74.200476,39.3,"PATERSON 2.0 W, NJ US",8.0,",N",6.0,",N",0.0,",N",,,,,,,,,20100917.0,",,N",,,,,20.3,",,N,17,",77.2,",,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7728,US1NJPS0019,2010-08,41.0350772,-74.289165,69.8,"WANAQUE 0.6 S, NJ US",9.0,"2,N",6.0,"2,N",1.0,"2,N",,,,,,,,,20100823.0,",2,N",,,,,58.9,"2,,N,23,",123.5,"2,,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7729,US1NJPS0021,2014-10,41.073932,-74.367994,284.4,"WEST MILFORD TWP 2.5 SSE, NJ US",,,,,,,,,,,,,,,,,,,,,,,131.8,"4,a,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7730,US1NJPS0022,2011-08,41.065332,-74.2571509,185.9,"RINGWOOD 3.0 SSE, NJ US",16.0,",N",10.0,",N",4.0,",N",,,,,,,,,20110828.0,",,N",,,,,207.0,",,N,28,",405.9,",,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7731,US1NJPS0025,2014-12,41.020218,-74.3289,110.3,"BLOOMINGDALE 0.7 SSE, NJ US",13.0,"1,N",10.0,"1,N",0.0,"1,N",,,,,,,,,20141207.0,",1,N",,,,,21.3,"1,,N,07,",93.4,"1,,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7732,US1NJPS0028,2016-04,40.87818,-74.21576,43.0,"LITTLE FALLS TWP 0.2 NE, NJ US",,,,,,,,,,,,,,,,,,,,,,,78.6,"4,a,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7733,US1NJPS0032,2018-04,41.187427,-74.379846,354.2,"WEST MILFORD TWP 5.7 N, NJ US",11.0,"5,N",9.0,"5,N",1.0,"5,N",,,,,,,,,20180417.0,",5,N",,,,,47.5,"5,,N,17,",131.0,"5,,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7734,US1NJPS0038,2021-02,41.007317,-74.331047,110.6,"BLOOMINGDALE 1.6 S, NJ US",12.0,"5,N",8.0,"5,N",0.0,"5,N",,,,,,,,,20210216.0,",5,N",,,,,23.4,"5,,N,16,",144.2,"3,a,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7735,US1NJPS0039,2019-07,41.01218,-74.27771,67.4,"POMPTON LAKES 0.8 NNE, NJ US",9.0,",N",7.0,",N",2.0,",N",,,,,,,,,20190712.0,",,N",,,,,68.6,",,N,12,",192.6,",,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7736,US1NJPS0040,2020-01,41.006785,-74.266384,89.0,"WAYNE TWP 4.2 NNW, NJ US",9.0,"5,N",3.0,"5,N",1.0,"5,N",,,,,,,,,20200126.0,",5,N",,,,,30.0,"5,,N,26,",51.9,"5,,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7737,US1NJPS0042,2020-07,40.9306,-74.207,137.5,"WAYNE TWP 2.3 ESE, NJ US",13.0,"2,N",9.0,"2,N",1.0,"2,N",,,,,,,,,20200711.0,",2,N",,,,,87.6,"2,,N,11,",134.0,",a,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7738,US1NJPS0043,2020-08,41.00377,-74.3319,91.4,"BLOOMINGDALE 1.8 S, NJ US",14.0,"3,N",8.0,"3,N",2.0,"3,N",,,,,,,,,20200805.0,",3,N",,,,,44.5,"3,,N,05,",148.8,"3,,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7739,US1NJSL0001,2009-03,39.589911,-75.172675,33.8,"ELMER 0.1 S, NJ US",7.0,"5,N",5.0,"5,N",0.0,"5,N",,,,,,,,,20090327.0,",5,N",,,,,9.4,"5,,N,27,",34.4,"5,,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7740,US1NJSL0002,2010-04,39.656066,-75.333833,14.3,"WOODSTOWN 0.6 NW, NJ US",7.0,",N",7.0,",N",0.0,",N",,,,,,,,,20100409.0,",,N",,,,,21.8,",,N,09,",84.0,",,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7741,US1NJSL0003,2012-01,39.513747,-75.136298,24.1,"PITTSGROVE TWP 1.9 S, NJ US",11.0,"2,N",7.0,"2,N",1.0,"2,N",,,,,,,,,20120112.0,",2,N",,,,,31.5,"2,,N,12,",67.2,"2,,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7742,US1NJSL0007,2012-01,39.653731,-75.518191,2.7,"PENNSVILLE TWP 2.0 NNW, NJ US",9.0,",N",8.0,",N",1.0,",N",,,,,,,,,20120112.0,",,N",,,,,28.4,",,N,12,",62.4,",,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7743,US1NJSL0013,2019-01,39.631996,-75.498436,5.2,"PENNSVILLE TWP 0.7 NE, NJ US",12.0,"3,N",10.0,"3,N",1.0,"3,N",,,,,,,,,20190120.0,",3,N",,,,,32.3,"3,,N,20,",122.5,"3,,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7744,US1NJSM0001,2008-02,40.472647,-74.590393,29.9,"HILLSBOROUGH TWP 4.7 ESE, NJ US",13.0,",N",8.0,",N",2.0,",N",7.0,",N",3.0,",N",20080223.0,"+,,N",20080222.0,",,N",20080202.0,",,N",102.0,",,N,23,+",102.0,",,N,22,",37.6,",,N,02,",134.5,",,,N",208.0,",,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7745,US1NJSM0002,2008-02,40.683056,-74.552361,91.7,"BERNARDS TWP 0.9 ENE, NJ US",12.0,",N",8.0,",N",2.0,",N",,,3.0,",N",,,20080222.0,",,N",20080213.0,",,N",,,97.0,",,N,22,",28.4,",,N,13,",120.8,",,,N",237.0,",,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7746,US1NJSM0003,2008-03,40.4929639816729,-74.5174527168274,32.0,"FRANKLIN TWP 2.1 ENE, NJ US",10.0,"1,N",7.0,"1,N",2.0,"1,N",,,0.0,"1,N",,,20080331.0,"+,1,N",20080320.0,",1,N",,,0.0,"1,,N,31,+",27.4,"1,,N,20,",92.0,"1,,,N",0.0,"1,,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7747,US1NJSM0004,2008-05,40.683404,-74.573095,92.7,"BERNARDS TWP 0.6 NNW, NJ US",15.0,",N",8.0,",N",2.0,",N",,,0.0,",N",,,20080531.0,"+,,N",20080510.0,",,N",,,0.0,",,N,31,+",33.3,",,N,10,",111.1,",,,N",0.0,",,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7748,US1NJSM0005,2008-04,40.626247,-74.653535,32.9,"BRIDGEWATER TWP 3.3 NW, NJ US",10.0,",N",5.0,",N",0.0,",N",,,0.0,",N",,,20080430.0,"+,,N",20080429.0,",,N",,,0.0,",,N,30,+",18.3,",,N,29,",58.6,",,,N",0.0,",,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7749,US1NJSM0007,2008-09,40.5266,-74.5792,22.6,"FRANKLIN TWP 4.5 NW, NJ US",8.0,"3,N",6.0,"3,N",2.0,"3,N",,,0.0,"3,N",,,20080930.0,"+,3,N",20080907.0,",3,N",,,0.0,"3,,N,30,+",104.4,"3,,N,07,",242.2,"3,,,N",0.0,"3,,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7750,US1NJSM0009,2009-07,40.593649,-74.643393,42.1,"BRIDGEWATER TWP 1.9 W, NJ US",15.0,"5,N",12.0,"5,N",2.0,"5,N",,,,,,,,,20090727.0,",5,N",,,,,33.5,"5,,N,27,",151.6,"5,,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7751,US1NJSM0011,2009-05,40.656339,-74.630458,157.3,"BEDMINSTER TWP 2.9 ESE, NJ US",19.0,"1,N",9.0,"1,N",1.0,"1,N",,,,,,,,,20090507.0,",1,N",,,,,35.1,"1,,N,07,",130.9,"1,,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7752,US1NJSM0012,2009-05,40.500581,-74.487521,25.6,"FRANKLIN TWP 3.8 ENE, NJ US",17.0,",N",8.0,",N",1.0,",N",,,,,,,,,20090507.0,",,N",,,,,29.2,",,N,07,",128.3,",,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7753,US1NJSM0013,2009-09,40.570408,-74.605258,18.6,"SOMERVILLE 0.2 ENE, NJ US",8.0,",N",5.0,",N",0.0,",N",,,,,,,,,20090927.0,",,N",,,,,20.8,",,N,27,",47.2,",,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7754,US1NJSM0015,2009-11,40.50174,-74.667081,31.4,"HILLSBOROUGH TWP 0.4 ENE, NJ US",8.0,"5,N",3.0,"5,N",0.0,"5,N",,,,,,,,,200911.0,"5,,N",,,,,6.1,"5,,N,  ,",35.2,"1,a,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7755,US1NJSM0020,2009-11,40.431018,-74.65478,29.9,"MONTGOMERY TWP 1.3 ENE, NJ US",11.0,",N",4.0,",N",0.0,",N",,,,,,,,,20091120.0,",,N",,,,,14.0,",,N,20,",33.5,",,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7756,US1NJSM0021,2009-12,40.455171,-74.636121,27.7,"MONTGOMERY TWP 3.0 NE, NJ US",10.0,",N",8.0,",N",2.0,",N",,,2.0,"2,N",,,20091220.0,",2,N",20091209.0,",,N",,,178.0,"2,,N,20,",45.2,",,N,09,",175.4,",,,N",214.0,"2,,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7757,US1NJSM0022,2009-12,40.393599,-74.677282,30.5,"MONTGOMERY TWP 2.3 S, NJ US",9.0,"3,N",8.0,"3,N",2.0,"3,N",,,,,,,,,20091209.0,",3,N",,,,,34.8,"3,,N,09,",168.0,"3,,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7758,US1NJSM0023,2010-05,40.4511,-74.6699,31.4,"MONTGOMERY TWP 1.8 NNE, NJ US",14.0,"1,N",7.0,"1,N",0.0,"1,N",,,,,,,,,20100512.0,",1,N",,,,,17.3,"1,,N,12,",73.0,"1,,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7759,US1NJSM0026,2012-10,40.51232791,-74.51740483,31.1,"FRANKLIN TWP 3.1 NE, NJ US",12.0,"3,N",5.0,"3,N",1.0,"3,N",,,,,,,,,20121020.0,",3,N",,,,,26.7,"3,,N,20,",65.7,"3,,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7760,US1NJSM0027,2010-12,40.51376225,-74.6739391,36.0,"HILLSBOROUGH TWP 1.0 N, NJ US",5.0,"5,N",5.0,"5,N",0.0,"5,N",,,,,,,,,20101212.0,",5,N",,,,,23.9,"5,,N,12,",85.6,"5,,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7761,US1NJSM0028,2010-04,40.72813,-74.59456,211.8,"BERNARDSVILLE 0.2 WNW, NJ US",11.0,",N",5.0,",N",1.0,",N",,,,,,,,,20100426.0,",,N",,,,,26.4,",,N,26,",89.3,",,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7762,US1NJSM0030,2010-11,40.6830463,-74.577703,98.1,"BERNARDS TWP 0.7 NW, NJ US",7.0,",N",5.0,",N",1.0,",N",,,,,,,,,20101105.0,",,N",,,,,30.0,",,N,05,",64.0,",,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7763,US1NJSM0031,2011-07,40.73434,-74.64776,135.0,"PEAPACK GLADSTONE 1.3 NNE, NJ US",7.0,"4,N",5.0,"4,N",2.0,"4,N",,,,,,,,,20110709.0,",4,N",,,,,35.3,"4,,N,09,",89.9,"4,,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7764,US1NJSM0033,2011-05,40.5247212,-74.7029517,25.3,"HILLSBOROUGH TWP 2.4 NW, NJ US",12.0,",N",10.0,",N",1.0,",N",,,,,,,,,20110516.0,",,N",,,,,25.9,",,N,16,",115.6,",,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7765,US1NJSM0034,2011-09,40.573289,-74.590783,28.7,"BRIDGEWATER TWP 1.6 SSE, NJ US",10.0,"4,N",8.0,"4,N",3.0,"4,N",,,,,,,,,20110907.0,",4,N",,,,,65.3,"4,,N,07,",190.2,"4,,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7766,US1NJSM0039,2012-04,40.546163,-74.52874,15.5,"FRANKLIN TWP 4.6 NNW, NJ US",7.0,",N",3.0,",N",1.0,",N",0.0,",N",0.0,",N",20120430.0,"+,,N",20120430.0,"+,,N",20120423.0,",,N",0.0,",,N,30,+",0.0,",,N,30,+",52.1,",,N,23,",66.3,",,,N",0.0,",,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7767,US1NJSM0040,2012-05,40.61485,-74.49939,88.1,"WARREN TWP 1.5 SSE, NJ US",,,,,,,,,,,,,,,,,,,,,,,124.6,",a,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7768,US1NJSM0045,2012-09,40.560619354248,-74.6649475097656,26.5,"BRIDGEWATER TWP 3.8 SW, NJ US",,,,,,,,,,,,,,,,,,,,,,,59.8,"4,a,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
