,STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,DP01,DP01_ATTRIBUTES,DP10,DP10_ATTRIBUTES,DP1X,DP1X_ATTRIBUTES,DSNW,DSNW_ATTRIBUTES,DYSN,DYSN_ATTRIBUTES,DYXP,DYXP_ATTRIBUTES,EMSN,EMSN_ATTRIBUTES,EMXP,EMXP_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,DSND,DSND_ATTRIBUTES,DYSD,DYSD_ATTRIBUTES,EMSD,EMSD_ATTRIBUTES,CDSD,CDSD_ATTRIBUTES,CLDD,CLDD_ATTRIBUTES,DT00,DT00_ATTRIBUTES,DT32,DT32_ATTRIBUTES,DX32,DX32_ATTRIBUTES,DX70,DX70_ATTRIBUTES,DX90,DX90_ATTRIBUTES,DYFG,DYFG_ATTRIBUTES,DYNT,DYNT_ATTRIBUTES,DYTS,DYTS_ATTRIBUTES,DYXT,DYXT_ATTRIBUTES,EMNT,EMNT_ATTRIBUTES,EMXT,EMXT_ATTRIBUTES,HDSD,HDSD_ATTRIBUTES,HTDD,HTDD_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES
8585,US1KSRP0003,2014-04,39.884,-97.63332,498.3,"BELLEVILLE 4.2 N, KS US",10.0,",N",6.0,",N",0.0,",N",,,,,20140424.0,",,N",,,15.5,",,N,24,",46.3,",,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8586,US1KSRP0004,2014-08,39.899892,-97.524149,492.3,"MUNDEN 1.2 SE, KS US",8.0,"5,N",6.0,"5,N",2.0,"5,N",,,,,20140810.0,",5,N",,,72.6,"5,,N,10,",142.3,"5,,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8587,US1KSRP0010,2016-09,39.8136,-97.7807,463.6,"SCANDIA 1.1 N, KS US",8.0,",N",3.0,",N",0.0,",N",,,,,20160904.0,",,N",,,22.1,",,N,04,",44.5,",,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8588,US1KSRP0012,2020-08,39.8664,-97.5016,482.2,"CUBA 5.0 NNW, KS US",5.0,",N",3.0,",N",0.0,",N",,,,,20200817.0,",,N",,,9.4,",,N,17,",21.9,",,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8589,US1KSRP0014,2023-04,39.79965,-97.45487,485.2,"CUBA 0.2 SSE, KS US",5.0,",N",4.0,",N",0.0,",N",0.0,"5,N",20230430.0,"+,5,N",20230420.0,",,N",0.0,"5,,N,30,+",11.7,",,N,20,",23.6,",,,N",0.0,"5,,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8590,US1KSRS0001,2005-09,39.1047,-98.9331,551.1,"PARADISE 1.0 SW, KS US",3.0,",N",3.0,",N",1.0,",N",0.0,",N",20050930.0,"+,,N",20050906.0,",,N",0.0,",,N,30,+",27.9,",,N,06,",46.2,",,,N",0.0,",,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8591,US1KSRS0002,2006-06,38.80677,-98.62569,516.0,"DORRANCE 3.3 SW, KS US",11.0,"4,N",5.0,"4,N",3.0,"4,N",0.0,"4,N",20060630.0,"+,4,N",20060622.0,",4,N",0.0,"4,,N,30,+",36.8,"4,,N,22,",125.4,"4,,,N",0.0,"4,,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8592,US1KSRS0003,2006-11,38.75879,-98.577756,563.9,"DORRANCE 6.1 S, KS US",1.0,"1,N",0.0,"1,N",0.0,"1,N",0.0,"1,N",20061130.0,"+,1,N",20061128.0,",1,N",0.0,"1,,N,30,+",0.8,"1,,N,28,",0.8,"1,,,N",0.0,"1,,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8593,US1KSRS0004,2007-05,38.725919,-98.77255,572.1,"SUSANK 5.9 N, KS US",9.0,"5,N",7.0,"5,N",4.0,"5,N",0.0,"5,N",20070531.0,"+,5,N",20070524.0,",5,N",0.0,"5,,N,31,+",66.0,"5,,N,24,",193.2,"5,,,N",0.0,"5,,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8594,US1KSRS0006,2008-02,38.842297,-98.590922,523.3,"DORRANCE 0.3 S, KS US",3.0,",N",3.0,",N",0.0,",N",2.0,",N",20080224.0,",,N",20080206.0,",,N",122.0,",,N,24,",12.7,",,N,06,",33.8,",,,N",224.0,",,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8595,US1KSRS0007,2008-02,38.8648166,-98.553688,520.3,"DORRANCE 2.3 ENE, KS US",3.0,",N",3.0,",N",0.0,",N",2.0,",N",20080224.0,",,N",20080206.0,",,N",122.0,",,N,24,",12.7,",,N,06,",33.8,",,,N",224.0,",,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8596,US1KSRS0008,2008-02,38.857355,-98.615125,552.9,"WILSON 7.9 WNW, KS US",4.0,"5,N",4.0,"5,N",0.0,"5,N",2.0,"5,N",20080206.0,",5,N",20080206.0,",5,N",152.0,"5,,N,06,",18.8,"5,,N,06,",47.7,"5,,,N",284.0,"5,,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8597,US1KSRS0009,2008-03,38.826719,-98.510508,520.0,"WILSON 1.9 W, KS US",5.0,",N",1.0,",N",0.0,",N",0.0,",N",20080316.0,",,N",20080317.0,",,N",0.0,",T,N,16,",16.0,",,N,17,",21.4,",,,N",0.0,",T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8598,US1KSRS0010,2008-03,38.98365,-98.94189,542.2,"RUSSELL 8.1 NW, KS US",5.0,",N",1.0,",N",0.0,",N",0.0,",N",20080307.0,"+,,N",20080331.0,",,N",0.0,",T,N,07,+",4.6,",,N,31,",9.5,",,,N",0.0,",T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8599,US1KSRS0011,2008-04,38.771604,-98.985134,555.0,"MILBERGER 5.0 NW, KS US",10.0,",N",6.0,",N",0.0,",N",0.0,",N",20080430.0,"+,,N",20080417.0,",,N",0.0,",,N,30,+",22.9,",,N,17,",72.7,",,,N",0.0,",,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8600,US1KSRS0012,2008-07,38.711547,-98.62476,563.9,"DORRANCE 9.5 SSW, KS US",7.0,"5,N",5.0,"5,N",1.0,"5,N",0.0,"5,N",20080731.0,"+,5,N",20080718.0,",5,N",0.0,"5,,N,31,+",31.5,"5,,N,18,",86.4,"5,,,N",0.0,"5,,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8601,US1KSRS0013,2008-03,38.7433777,-98.5385111,531.0,"DORRANCE 7.6 SSE, KS US",3.0,"4,N",1.0,"4,N",0.0,"4,N",0.0,"4,N",20080331.0,"+,4,N",20080331.0,",4,N",0.0,"4,,N,31,+",3.0,"4,,N,31,",13.9,"2,a,,N",0.0,"4,,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8602,US1KSRS0014,2008-04,38.927741,-98.574993,483.4,"DORRANCE 5.7 N, KS US",8.0,"4,N",7.0,"4,N",0.0,"4,N",0.0,"4,N",20080430.0,"+,4,N",20080417.0,",4,N",0.0,"4,,N,30,+",22.9,"4,,N,17,",70.5,"4,,,N",0.0,"4,,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8603,US1KSRS0016,2008-04,38.825855,-98.910242,565.1,"RUSSELL 5.3 SW, KS US",7.0,"3,N",6.0,"3,N",0.0,"3,N",0.0,"3,N",20080430.0,"+,3,N",20080417.0,",3,N",0.0,"3,,N,30,+",21.6,"3,,N,17,",60.5,"3,,,N",0.0,"3,,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8604,US1KSRS0017,2008-04,39.037302,-98.761294,539.5,"WALDO 6.0 SSE, KS US",10.0,",N",8.0,",N",0.0,",N",0.0,",N",20080430.0,"+,,N",20080417.0,",,N",0.0,",,N,30,+",23.4,",,N,17,",66.9,",,,N",0.0,",,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8605,US1KSRS0018,2008-04,38.7566,-98.8694,545.0,"RUSSELL 9.1 S, KS US",8.0,",N",6.0,",N",1.0,",N",0.0,",N",20080430.0,"+,,N",20080417.0,",,N",0.0,",,N,30,+",27.9,",,N,17,",71.8,",,,N",0.0,",,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8606,US1KSRS0020,2008-03,38.806245,-98.954626,552.9,"RUSSELL 7.7 SW, KS US",5.0,",N",1.0,",N",0.0,",N",0.0,",N",20080331.0,"+,,N",20080317.0,",,N",0.0,",,N,31,+",6.9,",,N,17,",10.8,",,,N",0.0,",,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8607,US1KSRS0021,2008-04,38.875801,-98.928624,566.6,"RUSSELL 4.1 WSW, KS US",9.0,",N",6.0,",N",0.0,",N",0.0,",N",20080430.0,"+,,N",20080417.0,",,N",0.0,",,N,30,+",22.1,",,N,17,",67.0,",,,N",0.0,",,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8608,US1KSRS0023,2008-11,39.115581,-98.691989,482.5,"LURAY 0.2 S, KS US",1.0,",N",1.0,",N",0.0,",N",0.0,",N",20081130.0,"+,,N",20081111.0,",,N",0.0,",,N,30,+",22.9,",,N,11,",22.9,",,,N",0.0,",,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8609,US1KSRS0024,2008-06,38.813,-98.7993,533.1,"RUSSELL 5.9 SSE, KS US",8.0,"1,N",3.0,"1,N",2.0,"1,N",0.0,"1,N",20080630.0,"+,1,N",20080612.0,",1,N",0.0,"1,,N,30,+",81.5,"1,,N,12,",153.9,"1,,,N",0.0,"1,,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8610,US1KSRS0025,2008-09,38.9988,-98.519372,469.4,"LUCAS 4.2 SSE, KS US",7.0,"1,N",6.0,"1,N",1.0,"1,N",0.0,"1,N",20080930.0,"+,1,N",20080912.0,",1,N",0.0,"1,,N,30,+",32.8,"1,,N,12,",79.8,"1,,,N",0.0,"1,,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8611,US1KSRS0027,2008-02,38.8577,-98.8746,556.0,"RUSSELL 2.4 SSW, KS US",3.0,",N",3.0,",N",0.0,",N",1.0,",N",20080217.0,",,N",20080223.0,",,N",76.0,",,N,17,",8.1,",,N,23,",20.0,",,,N",76.0,",,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8612,US1KSRS0028,2009-03,38.7204,-98.9115,559.0,"MILBERGER 0.5 N, KS US",2.0,",N",1.0,",N",0.0,",N",1.0,"1,N",20090328.0,",1,N",20090328.0,",,N",79.0,"1,,N,28,",6.4,",,N,28,",7.7,",,,N",79.0,"1,,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8613,US1KSRS0029,2008-11,38.96557,-98.93117,547.1,"RUSSELL 6.8 NW, KS US",4.0,",N",1.0,",N",0.0,",N",1.0,",N",20081128.0,",,N",20081128.0,",,N",25.0,",,N,28,",3.8,",,N,28,",4.9,",,,N",25.0,",,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8614,US1KSRS0030,2009-04,39.056186,-98.844961,488.0,"RUSSELL 11.8 NNE, KS US",7.0,"5,N",7.0,"5,N",0.0,"5,N",,,,,20090413.0,",5,N",,,22.1,"5,,N,13,",58.4,"1,a,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8615,US1KSRS0031,2009-09,38.8157,-98.7982,547.1,"RUSSELL 5.8 SSE, KS US",6.0,",N",3.0,",N",0.0,",N",,,,,20090912.0,",,N",,,18.0,",,N,12,",34.5,",,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8616,US1KSRS0032,2021-10,38.8892452418804,-98.86146068573,562.1,"RUSSELL 0.4 WNW, KS US",,,,,,,,,,,,,,,,,32.0,"4,a,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8617,US1KSRS0035,2016-10,38.8998527526855,-98.8511581420898,563.0,"RUSSELL 0.8 N, KS US",3.0,"4,N",2.0,"4,N",0.0,"4,N",,,,,20161026.0,"+,4,N",,,3.6,"4,,N,26,+",9.2,"4,,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8618,US1KSRS0036,2023-06,38.828229,-98.525516,517.6,"WILSON 2.8 W, KS US",14.0,",N",13.0,",N",1.0,",N",,,,,20230614.0,",,N",,,34.8,",,N,14,",142.0,",,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8619,US1KSRS0037,2018-01,38.825879,-98.525106,514.2,"DORRANCE 3.8 ESE, KS US",0.0,",N",0.0,",N",0.0,",N",0.0,",N",20180131.0,"+,,N",20180131.0,"+,,N",0.0,",,N,31,+",0.0,",,N,31,+",0.0,",,,N",0.0,",,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8620,US1KSRS0039,2020-05,38.887891,-98.852289,558.4,"RUSSELL 0.1 E, KS US",12.0,"5,N",5.0,"5,N",1.0,"5,N",,,,,20200525.0,",5,N",,,38.6,"5,,N,25,",85.6,"5,,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8621,US1KSRS0040,2022-10,39.114826,-98.694295,489.8,"LURAY 0.1 W, KS US",3.0,"3,N",2.0,"3,N",0.0,"3,N",,,,,20221008.0,",3,N",,,8.9,"3,,N,08,",17.3,"3,,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8622,US1KSRS0043,2022-05,38.7109858,-98.6263268,569.4,"DORRANCE 9.6 SSW, KS US",9.0,",N",9.0,",N",3.0,",N",,,,,20220525.0,",,N",,,43.9,",,N,25,",164.1,",,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8623,US1KSSA0004,2009-03,38.830422,-97.573039,388.3,"SALINA 2.6 ENE, KS US",2.0,"3,N",1.0,"3,N",0.0,"3,N",,,,,20090308.0,",3,N",,,5.3,"3,,N,08,",5.6,"3,,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8624,US1KSSA0005,2008-08,38.774387,-97.864912,417.0,"BROOKVILLE 0.1 NW, KS US",9.0,"3,N",9.0,"3,N",2.0,"3,N",0.0,"3,N",20080831.0,"+,3,N",20080809.0,",3,N",0.0,"3,,N,31,+",55.6,"3,,N,09,",179.0,"3,,,N",0.0,"3,,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8625,US1KSSA0006,2008-12,38.805939,-97.620744,378.0,"SALINA 0.7 SSW, KS US",5.0,",N",1.0,",N",0.0,",N",2.0,"2,N",20081216.0,",2,N",20081216.0,",,N",94.0,"2,,N,16,",6.4,",,N,16,",11.0,",,,N",129.0,"2,,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8626,US1KSSA0007,2009-03,38.74486,-97.723469,399.3,"SMOLAN 2.2 WNW, KS US",4.0,",N",2.0,",N",1.0,",N",1.0,"3,N",20090328.0,",3,N",20090328.0,",,N",241.0,"3,,N,28,",40.1,",,N,28,",46.8,",,,N",241.0,"3,,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8627,US1KSSA0009,2009-08,38.7836455,-97.4548006,368.8,"KIPP 0.1 E, KS US",5.0,"5,N",3.0,"5,N",1.0,"5,N",,,,,20090826.0,",5,N",,,38.6,"5,,N,26,",104.1,",a,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8628,US1KSSA0011,2009-12,38.9161592,-97.5999385,401.1,"SALINA 7.0 N, KS US",7.0,",N",6.0,",N",0.0,",N",5.0,"2,N",20091209.0,",2,N",20091209.0,",,N",152.0,"2,,N,09,",18.3,",,N,09,",40.2,",,,N",303.0,"2,,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8629,US1KSSA0012,2010-08,38.83849,-97.56818,376.7,"SALINA 3.1 ENE, KS US",4.0,",N",2.0,",N",1.0,",N",0.0,"4,N",20100831.0,"+,4,N",20100824.0,",,N",0.0,"4,,N,31,+",46.0,",,N,24,",52.4,",,,N",0.0,"4,,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8630,US1KSSA0013,2010-10,38.80475,-97.619,378.0,"SALINA 0.8 S, KS US",4.0,",N",1.0,",N",0.0,",N",0.0,"4,N",20101031.0,"+,4,N",20101012.0,",,N",0.0,"4,,N,31,+",4.6,",,N,12,",5.9,",,,N",0.0,"4,,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8631,US1KSSA0014,2011-09,38.856487,-97.888343,440.1,"BROOKVILLE 5.9 NNW, KS US",3.0,",N",2.0,",N",1.0,",N",0.0,"5,N",20110930.0,"+,5,N",20110918.0,",,N",0.0,"5,,N,30,+",31.0,",,N,18,",35.9,",,,N",0.0,"5,,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8632,US1KSSA0015,2012-08,38.645414,-97.538099,429.5,"ASSARIA 4.3 SE, KS US",5.0,",N",5.0,",N",1.0,",N",0.0,"4,N",20120831.0,"+,4,N",20120825.0,",,N",0.0,"4,,N,31,+",27.9,",,N,25,",61.2,",,,N",0.0,"4,,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8633,US1KSSA0016,2013-05,38.8302726745605,-97.5755462646484,392.9,"SALINA 2.5 ENE, KS US",10.0,"2,N",8.0,"2,N",3.0,"2,N",,,,,20130530.0,",2,N",,,90.9,"2,,N,30,",203.0,"2,,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8634,US1KSSA0018,2014-10,38.8233299255371,-97.5752563476563,383.7,"SALINA 2.3 ENE, KS US",7.0,"5,N",5.0,"5,N",0.0,"5,N",,,,,20141001.0,",5,N",,,18.0,"5,,N,01,",59.4,"5,,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8635,US1KSSA0022,2016-05,38.8396492004395,-97.574577331543,392.6,"SALINA 2.9 NE, KS US",11.0,",N",8.0,",N",2.0,",N",,,,,20160527.0,",,N",,,58.9,",,N,27,",146.1,",,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8636,US1KSSA0024,2018-06,38.81172,-97.60983,378.0,"SALINA 0.5 ESE, KS US",8.0,",N",7.0,",N",0.0,",N",,,,,20180619.0,",,N",,,23.1,",,N,19,",88.4,",,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8637,US1KSSA0026,2018-07,38.9344,-97.5635,412.4,"SALINA 8.7 NNE, KS US",10.0,",N",6.0,",N",2.0,",N",,,,,20180714.0,",,N",,,30.2,",,N,14,",90.2,",,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8638,US1KSSA0029,2018-09,38.889691,-97.846149,410.3,"BROOKVILLE 8.1 N, KS US",9.0,",N",5.0,",N",1.0,",N",,,,,20180903.0,",,N",,,71.4,",,N,03,",129.3,",,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8639,US1KSSA0044,2020-08,38.84491,-97.60045,373.7,"SALINA 2.2 NNE, KS US",5.0,",N",2.0,",N",0.0,",N",,,,,20200829.0,",,N",,,17.3,",,N,29,",28.5,",,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8640,US1KSSA0047,2020-08,38.831074,-97.567065,385.9,"SALINA 2.9 ENE, KS US",4.0,",N",2.0,",N",0.0,",N",0.0,"4,N",20200831.0,"+,4,N",20200829.0,",,N",0.0,"4,,N,31,+",9.1,",,N,29,",16.5,",,,N",0.0,"4,,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8641,US1KSSA0049,2020-07,38.9013,-97.531728,374.0,"NEW CAMBRIA 2.1 NW, KS US",13.0,",N",8.0,",N",3.0,",N",,,,,20200703.0,",,N",,,32.5,",,N,03,",158.9,",,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8642,US1KSSA0056,2021-07,38.76722,-97.565744,388.9,"SALINA 4.4 SE, KS US",,,,,,,,,,,,,,,,,57.2,"4,a,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8643,US1KSSA0057,2021-08,38.638829,-97.80223,429.8,"FALUN 3.2 SW, KS US",6.0,",N",4.0,",N",1.0,",N",,,,,20210830.0,",,N",,,58.9,",,N,30,",101.4,",,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8644,US1KSSA0059,2021-09,38.8408,-97.72463,381.0,"SALINA 6.0 WNW, KS US",3.0,",N",3.0,",N",1.0,",N",0.0,"4,N",20210930.0,"+,4,N",20210904.0,",,N",0.0,"4,,N,30,+",97.8,",,N,04,",145.0,",,,N",0.0,"4,,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8645,US1KSSA0060,2021-09,38.8189,-97.6157,377.3,"SALINA 0.2 NNE, KS US",4.0,"2,N",2.0,"2,N",1.0,"2,N",0.0,"5,N",20210930.0,"+,5,N",20210904.0,",2,N",0.0,"5,,N,30,+",62.7,"2,,N,04,",75.7,"2,,,N",0.0,"5,,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8646,US1KSSA0061,2021-11,38.812167,-97.611968,378.0,"SALINA 0.4 SE, KS US",0.0,",N",0.0,",N",0.0,",N",0.0,"1,N",20211130.0,"+,1,N",20211111.0,"+,,N",0.0,"1,,N,30,+",0.0,",T,N,11,+",0.0,",T,,N",0.0,"1,,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8647,US1KSSA0063,2023-06,38.785588,-97.601476,380.4,"SALINA 2.3 SSE, KS US",9.0,"4,N",7.0,"4,N",1.0,"4,N",,,,,20230614.0,",4,N",,,45.0,"4,,N,14,",113.6,"4,,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8648,US1KSSA0066,2023-05,38.81774,-97.614038,378.0,"SALINA 0.2 ENE, KS US",6.0,"2,N",3.0,"2,N",1.0,"2,N",,,,,20230515.0,",2,N",,,53.8,"2,,N,15,",79.5,"2,,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8649,US1KSSA0068,2023-04,38.82925,-97.57639,398.1,"SALINA 2.4 ENE, KS US",6.0,"5,N",3.0,"5,N",0.0,"5,N",,,,,20230420.0,",5,N",,,16.5,"5,,N,20,",38.4,"5,,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8650,US1KSSC0002,2005-06,38.3959,-100.7502,905.3,"SCOTT CITY 10 SE, KS US",9.0,",N",7.0,",N",0.0,",N",0.0,",N",20050630.0,"+,,N",20050604.0,",,N",0.0,",,N,30,+",16.5,",,N,04,",66.2,",,,N",0.0,",,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8651,US1KSSC0003,2005-08,38.3956,-100.7684,912.0,"SCOTT CITY 9.6 SE, KS US",8.0,"2,N",3.0,"2,N",0.0,"2,N",0.0,"2,N",20050831.0,"+,2,N",20050823.0,",2,N",0.0,"2,,N,31,+",18.8,"2,,N,23,",45.5,"2,,,N",0.0,"2,,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8652,US1KSSC0004,2006-05,38.48139,-100.913425,905.9,"SCOTT CITY 0.3 WNW, KS US",8.0,",N",4.0,",N",1.0,",N",0.0,",N",20060531.0,"+,,N",20060531.0,",,N",0.0,",,N,31,+",48.0,",,N,31,",70.8,",,,N",0.0,",,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8653,US1KSSC0005,2006-07,38.4804,-100.8886,903.1,"SCOTT CITY 1.1 E, KS US",8.0,",N",3.0,",N",0.0,",N",0.0,",N",20060731.0,"+,,N",20060704.0,",,N",0.0,",,N,31,+",17.8,",,N,04,",33.6,",,,N",0.0,",,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8654,US1KSSC0008,2013-07,38.5263450443745,-100.719022527337,890.9,"SCOTT CITY 10.7 ENE, KS US",6.0,",N",4.0,",N",2.0,",N",,,,,20130725.0,",,N",,,57.2,",,N,25,",107.4,",,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8655,US1KSSC0016,2022-06,38.476641,-100.920079,911.0,"SCOTT CITY 0.7 WSW, KS US",8.0,",N",3.0,",N",0.0,",N",,,,,20220607.0,",,N",,,22.9,",,N,07,",33.8,",,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8656,US1KSSC0017,2022-08,38.46669,-100.908628,903.1,"SCOTT CITY 0.9 S, KS US",2.0,"4,N",2.0,"4,N",0.0,"4,N",,,,,20220808.0,",4,N",,,6.1,"4,,N,08,",16.8,",a,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8657,US1KSSC0018,2023-02,38.5450211,-100.942882,919.9,"SCOTT CITY 4.9 NNW, KS US",3.0,"2,N",2.0,"2,N",0.0,"2,N",,,,,20230216.0,",2,N",,,13.0,"2,,N,16,",17.9,"2,,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8658,US1KSSC0019,2023-05,38.47490113,-100.91848165,909.5,"SCOTT CITY 0.6 WSW, KS US",9.0,",N",8.0,",N",1.0,",N",,,,,20230519.0,",,N",,,35.8,",,N,19,",97.6,",,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8659,US1KSSD0008,2014-09,39.1815973073244,-100.257262140512,801.0,"QUINTER 8.0 N, KS US",8.0,",N",3.0,",N",0.0,",N",,,,,20140912.0,",,N",,,12.2,",,N,12,",30.6,",,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8660,US1KSSD0012,2017-04,39.230154,-100.57233,871.1,"HOXIE 11.2 SW, KS US",9.0,"1,N",5.0,"1,N",0.0,"1,N",,,,,20170428.0,",1,N",,,15.2,"1,,N,28,",37.9,"1,,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
