,STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,DP01,DP01_ATTRIBUTES,DP10,DP10_ATTRIBUTES,DP1X,DP1X_ATTRIBUTES,DYXP,DYXP_ATTRIBUTES,EMXP,EMXP_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,DT00,DT00_ATTRIBUTES,DT32,DT32_ATTRIBUTES,DYNT,DYNT_ATTRIBUTES,EMNT,EMNT_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,CLDD,CLDD_ATTRIBUTES,DX32,DX32_ATTRIBUTES,DX70,DX70_ATTRIBUTES,DX90,DX90_ATTRIBUTES,DYXT,DYXT_ATTRIBUTES,EMXT,EMXT_ATTRIBUTES,HTDD,HTDD_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,HDSD,HDSD_ATTRIBUTES,CDSD,CDSD_ATTRIBUTES,DSNW,DSNW_ATTRIBUTES,DYFG,DYFG_ATTRIBUTES,DYSN,DYSN_ATTRIBUTES,EMSN,EMSN_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,DSND,DSND_ATTRIBUTES,DYSD,DYSD_ATTRIBUTES,EMSD,EMSD_ATTRIBUTES,WDFG,WDFG_ATTRIBUTES,WSFG,WSFG_ATTRIBUTES,DYTS,DYTS_ATTRIBUTES
9420,CA006150863,1974-01,44.0333,-79.6,221.0,"BRADFORD MUCK RESEARCH, ON CA",13.0,"2,C",7.0,"2,C",0.0,"2,C",19740120.0,",2,C",18.8,"2,,C,20,",69.0,"2,,,C",8.0,",C",30.0,",C",19740113.0,",,C",-25.0,",C,13,",-10.9,",,,C",0.0,",C",16.0,",C",0.0,",C",0.0,",C",19740126.0,",,C",7.8,",C,26,",774.6,",C",-6.65,",C",-2.41,",,,C",,,0.0,C,5.0,"2,C",,,19740108.0,",2,C",102.0,"2,,C,08,",339.0,"2,,,C",,,,,,,,,,,,
9421,CA006150865,1960-05,44.1,-79.6,244.0,"BRADFORD OAC, ON CA",13.0,",C",12.0,",C",2.0,",C",19600523.0,",,C",36.8,",,C,23,",182.1,",,,C",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,",C",,,19600531.0,"+,,C",0.0,",,C,31,+",0.0,",,,C",,,,,,,,,,,,
9422,CA006150866,1966-08,44.1167,-79.55,221.0,"BRADFORD ODA, ON CA",9.0,",C",8.0,",C",0.0,",C",19660821.0,",,C",18.3,",,C,21,",66.7,",,,C",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,",C",,,19660831.0,"+,,C",0.0,",,C,31,+",0.0,",,,C",,,,,,,,,,,,
9423,CA006150867,1966-07,44.0333,-79.6167,221.0,"BRADFORD SPRINGDALE, ON CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,",C",,,19660731.0,"+,,C",0.0,",,C,31,+",0.0,",,,C",,,,,,,,,,,,
9424,CA006150898,1967-09,43.6833,-79.7167,206.0,"BRAMALEA, ON CA",5.0,",C",4.0,",C",2.0,",C",19670921.0,",,C",29.0,",,C,21,",74.5,",,,C",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,",C",,,19670930.0,"+,,C",0.0,",,C,30,+",0.0,",,,C",,,,,,,,,,,,
9425,CA006150913,1871-01,43.7,-79.7667,221.0,"BRAMPTON, ON CA",12.0,",C",8.0,",C",0.0,",C",18710108.0,",,C",8.9,",,C,08,",55.0,",,,C",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,",C",,,18710108.0,",,C",89.0,",,C,08,",407.0,",,,C",,,,,,,,,,,,
9426,CA006150914,1991-08,43.7667,-79.8833,274.0,"BRAMPTON AIRPORT, ON CA",8.0,"1,C",4.0,"1,C",0.0,"1,C",19910816.0,",1,C",13.8,"1,,C,16,",35.3,"1,,,C",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,",C",,,19910831.0,"+,,C",0.0,",,C,31,+",0.0,",,,C",0.0,",C",19910831.0,"+,,C",0.0,",,C,31,+",,,,,,
9427,CA006150916,1962-07,43.6667,-79.7,183.0,"BRAMPTON MOE, ON CA",,,,,,,,,,,,,0.0,",C",0.0,",C",19620714.0,",,C",8.3,",C,14,",12.27,",,,C",25.7,",C",0.0,",C",29.0,",C",1.0,",C",19620708.0,",,C",32.8,",C,08,",14.7,",C",18.69,",C",25.1,",,,C",14.7,,,,0.0,",C",,,19620731.0,"+,,C",0.0,",,C,31,+",0.0,",,,C",,,,,,,,,,,,
9428,CA006150961,1948-05,44.0667,-77.7333,93.0,"BRIGHTON, ON CA",14.0,",C",7.0,",C",0.0,",C",19480507.0,",,C",25.1,",,C,07,",82.0,",,,C",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,",C",,,19480531.0,"+,,C",0.0,",,C,31,+",0.0,",,,C",,,,,,,,,,,,
9429,CA006150997,1951-08,43.6167,-79.6,145.0,"BRODDYTOWN, ON CA",5.0,",C",2.0,",C",1.0,",C",19510831.0,",,C",35.1,",,C,31,",51.7,",,,C",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,",C",,,19510831.0,"+,,C",0.0,",,C,31,+",0.0,",,,C",,,,,,,,,,,,
9430,CA006150HA7,1974-06,43.6,-80.05,366.0,"BLUE ACTON, ON CA",14.0,",C",10.0,",C",0.0,",C",19740612.0,",,C",19.3,",,C,12,",122.4,",,,C",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,",C",,,19740630.0,"+,,C",0.0,",,C,30,+",0.0,",,,C",,,,,,,,,,,,
9431,CA006151000,1965-08,43.9167,-79.1167,198.0,"BROUGHAM, ON CA",12.0,",C",6.0,",C",1.0,",C",19650801.0,",,C",27.9,",,C,01,",86.8,",,,C",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,",C",,,19650831.0,"+,,C",0.0,",,C,31,+",0.0,",,,C",,,,,,,,,,,,
9432,CA006151042,1969-02,44.0333,-78.8,312.0,"BURKETON MCLAUGHLIN, ON CA",6.0,",C",4.0,",C",0.0,",C",19690205.0,"+,,C",5.1,",,C,05,+",20.3,",,,C",1.0,",C",28.0,",C",19690214.0,",,C",-18.9,",C,14,",-9.5,",,,C",0.0,",C",23.0,",C",0.0,",C",0.0,",C",19690221.0,",,C",2.2,",C,21,",682.5,",C",-6.04,",C",-2.58,",,,C",,,,,4.0,",C",,,19690205.0,"+,,C",51.0,",,C,05,+",203.0,",,,C",,,,,,,,,,,,
9433,CA006151053,1947-04,43.35,-79.8,105.0,"BURLINGTON, ON CA",,,,,,,,,,,,,,,,,,,,,,,,,0.0,"1,C",2.0,"1,C",0.0,"1,C",19470423.0,",1,C",23.3,"1,C,23,",,,,,10.57,"1,,,C",,,,,,,,,,,,,,,,,,,,,,,,,,
9434,CA006151055,1961-10,43.3333,-79.8,91.0,"BURLINGTON DRURY LANE, ON CA",6.0,",C",2.0,",C",0.0,",C",19611029.0,",,C",9.1,",,C,29,",18.0,",,,C",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,",C",,,19611031.0,"+,,C",0.0,",,C,31,+",0.0,",,,C",,,,,,,,,,,,
9435,CA006151057,1961-12,43.3667,-79.7333,84.0,"BURLINGTON ELIZABETH GDN, ON CA",11.0,",C",6.0,",C",0.0,",C",19611204.0,",,C",20.6,",,C,04,",53.5,",,,C",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,",C",,,19611221.0,"+,,C",33.0,",,C,21,+",105.0,",,,C",,,,,,,,,,,,
9436,CA006151059,1970-05,43.35,-79.8167,114.0,"BURLINGTON FIRE HQ S, ON CA",14.0,",C",6.0,",C",0.0,",C",19700515.0,",,C",17.5,",,C,15,",60.6,",,,C",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,",C",,,19700531.0,"+,,C",0.0,",,C,31,+",0.0,",,,C",,,,,,,,,,,,
9437,CA006151061,1994-11,43.3,-79.8,77.0,"BURLINGTON PIERS AUT, ON CA",,,,,,,,,,,,,0.0,"4,C",2.0,"4,C",19941126.0,",4,C",-2.6,"4,C,26,",4.43,"4,,,C",0.0,"4,C",0.0,"4,C",0.0,"4,C",0.0,"4,C",19941114.0,"+,4,C",18.3,"4,C,14,+",285.4,"4,C",7.36,"4,C",10.28,"4,,,C",,,,,,,,,,,,,,,,,,,,,,,,,,
9438,CA006151063,1968-04,43.3167,-79.8,76.0,"BURLINGTON SKYWAY, ON CA",3.0,",C",3.0,",C",0.0,",C",19680403.0,",,C",17.0,",,C,03,",34.6,",,,C",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,",C",,,19680430.0,"+,,C",0.0,",,C,30,+",0.0,",,,C",,,,,,,,,,,,
9439,CA006151064,1951-04,43.3333,-79.8333,99.0,"BURLINGTON TS, ON CA",15.0,",C",10.0,",C",2.0,",C",19510412.0,",,C",33.3,",,C,12,",110.8,",,,C",0.0,",C",9.0,",C",19510421.0,",,C",-2.8,",C,21,",2.2,",,,C",0.0,",C",0.0,",C",1.0,",C",0.0,",C",19510429.0,",,C",22.8,",C,29,",342.5,",C",6.92,",C",11.63,",,,C",,,,,0.0,",C",,,19510430.0,"+,,C",0.0,",,C,30,+",0.0,",,,C",,,,,,,,,,,,
9440,CA006151065,1951-05,43.6167,-79.6,145.0,"BURNHAMTHORPE, ON CA",6.0,"5,C",4.0,"5,C",0.0,"5,C",19510522.0,",5,C",15.2,"5,,C,22,",31.8,"5,,,C",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,",C",,,19510531.0,"+,,C",0.0,",,C,31,+",0.0,",,,C",,,,,,,,,,,,
9441,CA006151079,1979-10,43.8667,-79.9333,384.0,"CALEDON, ON CA",18.0,",C",12.0,",C",0.0,",C",19791008.0,",,C",15.6,",,C,08,",88.4,",,,C",0.0,",C",10.0,",C",19791010.0,",,C",-3.0,",C,10,",4.21,",,,C",3.3,",C",0.0,",C",2.0,",C",0.0,",C",19791022.0,",,C",24.5,",C,22,",333.9,",C",7.67,",C",11.13,",,,C",,,,,0.0,",C",,,19791026.0,"+,,C",0.0,",T,C,26,+",0.0,",T,,C",,,,,,,,,,,,
9442,CA006151080,1998-01,43.9333,-79.95,406.0,"CALEDON NORTH, ON CA",,,,,,,,,,,,,1.0,"2,C",26.0,"2,C",19980101.0,",2,C",-19.0,"2,C,01,",-7.33,"2,,,C",0.0,"3,C",17.0,"2,C",0.0,"2,C",0.0,"2,C",19980106.0,",2,C",9.5,"2,C,06,",619.6,"2,C",-4.0,"3,C",-0.67,"2,,,C",,,0.0,C,3.0,"3,C",,,19980129.0,"+,3,C",60.0,"3,,C,29,+",232.0,"3,,,C",,,,,,,,,,,,
9443,CA006151082,1993-10,43.85,-80.0,423.0,"CALEDON VILLAGE, ON CA",5.0,"3,C",3.0,"3,C",0.0,"3,C",19931017.0,",3,C",18.2,"3,,C,17,",38.3,"3,,,C",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,",C",,,19931030.0,",,C",16.0,",,C,30,",16.0,",,,C",0.0,"1,C",19931031.0,"+,1,C",0.0,"1,,C,31,+",,,,,,
9444,CA006151090,1991-05,44.05,-78.2167,175.0,"CAMBORNE, ON CA",11.0,",C",5.0,",C",0.0,",C",19910517.0,"+,,C",9.0,",,C,17,+",43.4,",,,C",0.0,",C",0.0,",C",19910508.0,"+,,C",0.5,",C,08,+",9.1,",,,C",25.1,",C",0.0,",C",16.0,",C",0.0,",C",19910512.0,",,C",28.0,",C,12,",128.2,",C",15.01,",C",20.92,",,,C",,,,,0.0,",C",,,19910531.0,"+,,C",0.0,",,C,31,+",0.0,",,,C",,,,,,,,,,,,
9445,CA006151135,1961-01,44.1,-78.3833,198.0,"CAMPBELLCROFT, ON CA",2.0,"4,C",2.0,"4,C",0.0,"4,C",19610104.0,",4,C",15.2,"4,,C,04,",17.7,"4,,,C",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,"3,C",,,19610104.0,",3,C",152.0,"3,,C,04,",177.0,"3,,,C",,,,,,,,,,,,
9446,CA006151136,1979-05,44.0667,-78.5,259.0,"CAMPBELLCROFT GANARASKA, ON CA",4.0,",C",1.0,",C",0.0,",C",19790525.0,",,C",20.4,",,C,25,",22.6,",,,C",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,",C",,,19790531.0,"+,,C",0.0,",,C,31,+",0.0,",,,C",,,,,,,,,,,,
9447,CA006151137,1915-07,44.3,-77.8,146.0,"CAMPBELLFORD, ON CA",13.0,",C",9.0,",C",0.0,",C",19150718.0,",,C",10.7,",,C,18,",58.1,",,,C",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,",C",,,19150731.0,"+,,C",0.0,",,C,31,+",0.0,",,,C",,,,,,,,,,,,
9448,CA006151140,1951-06,43.8,-79.8667,282.0,"CAMPBELLS CROSS, ON CA",10.0,",C",7.0,",C",0.0,",C",19510622.0,",,C",20.1,",,C,22,",82.3,",,,C",0.0,"3,C",0.0,"3,C",19510608.0,"+,3,C",5.6,"3,C,08,+",11.12,"3,,,C",9.9,"4,C",0.0,"2,C",18.0,"2,C",0.0,"2,C",19510618.0,",2,C",28.4,"2,C,18,",59.5,"2,C",16.55,"4,C",21.98,"2,,,C",,,,,0.0,"1,C",,,19510630.0,"+,1,C",0.0,"1,,C,30,+",0.0,"1,,,C",,,,,,,,,,,,
9449,CA006151141,1967-06,43.4667,-79.9333,259.0,"CAMPBELLVILLE, ON CA",10.0,",C",9.0,",C",3.0,",C",19670608.0,",,C",31.8,",,C,08,",165.9,",,,C",0.0,",C",0.0,",C",19670601.0,",,C",3.9,",C,01,",13.59,",,,C",60.1,",C",0.0,",C",28.0,",C",0.0,",C",19670616.0,",,C",31.7,",C,16,",12.1,",C",19.93,",C",26.28,",,,C",,,,,0.0,",C",,,19670630.0,"+,,C",0.0,",,C,30,+",0.0,",,,C",,,,,,,,,,,,
9450,CA006151264,1972-06,44.1167,-77.8833,168.0,"CASTLETON, ON CA",14.0,",C",8.0,",C",2.0,",C",19720621.0,",,C",30.5,",,C,21,",128.0,",,,C",0.0,",C",0.0,",C",19720611.0,",,C",0.6,",C,11,",10.76,",,,C",16.7,",C",0.0,",C",18.0,",C",0.0,",C",19720620.0,",,C",28.3,",C,20,",80.5,",C",16.21,",C",21.65,",,,C",,,,,0.0,",C",,,19720630.0,"+,,C",0.0,",,C,30,+",0.0,",,,C",,,,,,,,,,,,
9451,CA006151272,1971-07,44.0667,-79.3667,284.0,"CEDAR VALLEY, ON CA",12.0,",C",5.0,",C",1.0,",C",19710705.0,",,C",32.8,",,C,05,",79.3,",,,C",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,",C",,,19710731.0,"+,,C",0.0,",,C,31,+",0.0,",,,C",,,,,,,,,,,,
9452,CA006151307,1990-08,44.0833,-78.0667,244.0,"CENTRETON, ON CA",4.0,"3,C",2.0,"3,C",0.0,"3,C",19900828.0,",3,C",14.6,"3,,C,28,",24.6,"3,,,C",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,",C",,,19900831.0,"+,,C",0.0,",,C,31,+",0.0,",,,C",,,,,,,,,,,,
9453,CA006151309,1985-12,44.4,-76.9,150.0,"CENTREVILLE, ON CA",6.0,"5,C",4.0,"5,C",0.0,"5,C",19851213.0,",5,C",7.6,"5,,C,13,",25.2,"5,,,C",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,"4,C",,,19851213.0,",4,C",76.0,"4,,C,13,",252.0,"4,,,C",,,,,,,,,,,,
9454,CA006151486,1950-10,43.75,-79.9333,282.0,"CHELTENHAM, ON CA",4.0,",C",3.0,",C",1.0,",C",19501009.0,",,C",45.7,",,C,09,",74.1,",,,C",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,",C",,,19501031.0,"+,,C",0.0,",,C,31,+",0.0,",,,C",,,,,,,,,,,,
9455,CA006151512,1976-07,43.2833,-80.0167,252.0,"CHRISTIE CONSERVATION, ON CA",13.0,",C",7.0,",C",0.0,",C",19760728.0,",,C",15.7,",,C,28,",60.8,",,,C",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,",C",,,19760731.0,"+,,C",0.0,",,C,31,+",0.0,",,,C",,,,,,,,,,,,
9456,CA006151545,1962-03,43.95,-79.0667,175.0,"CLAREMONT, ON CA",2.0,",C",1.0,",C",0.0,",C",19620312.0,",,C",4.8,",,C,12,",6.6,",,,C",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,",C",,,19620313.0,",,C",0.0,",T,C,13,",0.0,",T,,C",,,,,,,,,,,,
9457,CA006151548,1949-12,43.5167,-79.6167,93.0,"CLARKSON, ON CA",11.0,",C",9.0,",C",0.0,",C",19491226.0,",,C",16.0,",,C,26,",62.7,",,,C",0.0,",C",21.0,",C",19491215.0,",,C",-10.6,",C,15,",-3.66,",,,C",0.0,",C",10.0,",C",0.0,",C",0.0,",C",19491222.0,",,C",15.0,",C,22,",568.1,",C",0.01,",C",3.68,",,,C",,,,,2.0,",C",,,19491208.0,",,C",51.0,",,C,08,",79.0,",,,C",,,,,,,,,,,,
9458,CA0061515DE,1970-05,43.95,-79.0833,183.0,"CLAREMONT FIELD CENTRE, ON CA",7.0,"5,C",5.0,"5,C",0.0,"5,C",19700525.0,",5,C",13.0,"5,,C,25,",34.6,"5,,,C",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,",C",,,19700531.0,"+,,C",0.0,",,C,31,+",0.0,",,,C",,,,,,,,,,,,
9459,CA006151684,1993-03,43.95,-78.1667,78.0,"COBOURG AUT, ON CA",,,,,,,,,,,,,1.0,",C",26.0,",C",19930312.0,",,C",-17.8,",C,12,",-5.56,",,,C",0.0,",C",10.0,",C",0.0,",C",0.0,",C",19930329.0,",,C",12.0,",C,29,",642.1,",C",-2.38,",C",0.8,",,,C",,,,,,,,,,,,,,,,,,,,,,,,,,
9460,CA006151685,1948-11,43.9667,-78.1667,79.0,"COBOURG, ON CA",10.0,",C",7.0,",C",0.0,",C",19481119.0,",,C",23.6,",,C,19,",77.9,",,,C",0.0,",C",11.0,",C",19481114.0,"+,,C",-2.8,",C,14,+",2.57,",,,C",0.0,",C",0.0,",C",0.0,",C",0.0,",C",19481106.0,"+,,C",17.2,",C,06,+",367.7,",C",6.08,",C",9.59,",,,C",,,,,0.0,",C",,,19481130.0,"+,,C",0.0,",T,C,30,+",0.0,",T,,C",,,,,,,,,,,,
9461,CA006151689,1970-07,43.9667,-78.1833,79.0,"COBOURG STP, ON CA",9.0,"2,C",8.0,"2,C",0.0,"2,C",19700720.0,",2,C",19.3,"2,,C,20,",56.5,"2,,,C",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,",C",,,19700731.0,"+,,C",0.0,",,C,31,+",0.0,",,,C",,,,,,,,,,,,
9462,CA006151690,1958-03,43.95,-78.15,84.0,"COBOURG 2, ON CA",6.0,",C",3.0,",C",0.0,",C",19580315.0,",,C",4.8,",,C,15,",13.0,",,,C",0.0,",C",23.0,",C",19580308.0,",,C",-7.8,",C,08,",-1.46,",,,C",0.0,",C",2.0,",C",0.0,",C",0.0,",C",19580327.0,"+,,C",9.4,",C,27,+",519.4,",C",1.58,",C",4.62,",,,C",,,,,1.0,",C",,,19580315.0,",,C",48.0,",,C,15,",61.0,",,,C",,,,,,,,,,,,
9463,CA006151725,1965-06,44.1667,-77.8,145.0,"CODRINGTON, ON CA",7.0,",C",5.0,",C",1.0,",C",19650628.0,",,C",26.7,",,C,28,",56.9,",,,C",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,",C",,,19650630.0,"+,,C",0.0,",,C,30,+",0.0,",,,C",,,,,,,,,,,,
9464,CA006151750,1961-12,43.9167,-79.7,251.0,"COLD CREEK, ON CA",11.0,",C",5.0,",C",0.0,",C",19611204.0,",,C",18.3,",,C,04,",39.3,",,,C",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,",C",,,19611216.0,",,C",51.0,",,C,16,",139.0,",,,C",,,,,,,,,,,,
9465,CA006151860,1962-01,43.5667,-79.55,91.0,"COOKSVILLE, ON CA",6.0,",C",6.0,",C",0.0,",C",19620105.0,",,C",22.4,",,C,05,",89.7,",,,C",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,",C",,,19620120.0,",,C",127.0,",,C,20,",237.0,",,,C",,,,,,,,,,,,
9466,CA006151866,1970-10,43.25,-80.1167,229.0,"COPETOWN, ON CA",8.0,",C",6.0,",C",0.0,",C",19701021.0,",,C",18.5,",,C,21,",82.4,",,,C",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,",C",,,19701017.0,"+,,C",0.0,",T,C,17,+",0.0,",T,,C",,,,,,,,,,,,
9467,CA006151915,1957-09,43.6167,-80.1,358.0,"CREWSONS CORNERS, ON CA",13.0,",C",10.0,",C",2.0,",C",19570915.0,",,C",37.8,",,C,15,",97.1,",,,C",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,",C",,,19570930.0,"+,,C",0.0,",,C,30,+",0.0,",,,C",,,,,,,,,,,,
9468,CA006151921,1895-09,44.5667,-77.0,358.0,"CROYDON, ON CA",4.0,",C",3.0,",C",1.0,",C",18950926.0,",,C",25.4,",,C,26,",41.2,",,,C",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,",C",,,18950930.0,"+,,C",0.0,",,C,30,+",0.0,",,,C",,,,,,,,,,,,
9469,CA0061519JM,1966-07,44.1,-76.85,84.0,"CRESSY, ON CA",9.0,",C",6.0,",C",0.0,",C",19660721.0,",,C",18.0,",,C,21,",42.4,",,,C",0.0,",C",0.0,",C",19660730.0,"+,,C",11.7,",C,30,+",16.74,",,,C",117.4,",C",0.0,",C",31.0,",C",5.0,",C",19660703.0,",,C",35.0,",C,03,",1.9,",C",22.06,",C",27.38,",,,C",1.9,C,,,0.0,",C",,,19660731.0,"+,,C",0.0,",,C,31,+",0.0,",,,C",,,,,,,,,,,,
9470,CA006152007,1882-06,44.1833,-77.0667,81.0,"DESERONTO, ON CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,",C",,,18820630.0,"+,,C",0.0,",,C,30,+",0.0,",,,C",,,,,,,,,,,,
9471,CA006152114,1978-09,43.55,-79.7667,183.0,"DRUMQUIN, ON CA",12.0,",C",8.0,",C",1.0,",C",19780918.0,",,C",31.5,",,C,18,",129.6,",,,C",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,",C",,,19780930.0,"+,,C",0.0,",,C,30,+",0.0,",,,C",,,,,,,,,,,,
9472,CA006152235,1958-11,43.7833,-79.55,168.0,"EDGELEY, ON CA",11.0,",C",7.0,",C",0.0,",C",19581113.0,",,C",20.3,",,C,13,",67.9,",,,C",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,",C",,,19581128.0,",,C",114.0,",,C,28,",194.0,",,,C",,,,,,,,,,,,
9473,CA006152335,1959-04,43.5667,-79.65,140.0,"ERINDALE, ON CA",7.0,"3,C",5.0,"3,C",1.0,"3,C",19590428.0,",3,C",45.0,"3,,C,28,",64.4,"3,,,C",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,"3,C",,,19590430.0,"+,3,C",0.0,"3,,C,30,+",0.0,"3,,,C",,,,,,,,,,,,
9474,CA006152555,1959-12,44.2333,-77.6,114.0,"FRANKFORD MOE, ON CA",12.0,",C",11.0,",C",1.0,",C",19591206.0,",,C",25.4,",,C,06,",125.5,",,,C",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,",C",,,19591201.0,",,C",94.0,",,C,01,",348.0,",,,C",,,,,,,,,,,,
9475,CA006152605,1959-12,43.8167,-79.0833,76.0,"FRENCHMANS BAY, ON CA",14.0,",C",6.0,",C",1.0,",C",19591227.0,",,C",27.7,",,C,27,",82.2,",,,C",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,",C",,,19591228.0,",,C",84.0,",,C,28,",163.0,",,,C",,,,,,,,,,,,
9476,CA006152661,1965-06,43.35,-80.1167,270.0,"GALT OSMOND, ON CA",6.0,",C",3.0,",C",0.0,",C",19650623.0,",,C",8.4,",,C,23,",19.9,",,,C",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,",C",,,19650630.0,"+,,C",0.0,",,C,30,+",0.0,",,,C",,,,,,,,,,,,
9477,CA006152663,1967-06,44.0333,-78.4,175.0,"GARDEN HILL, ON CA",12.0,",C",11.0,",C",2.0,",C",19670610.0,",,C",42.4,",,C,10,",159.0,",,,C",0.0,",C",0.0,",C",19670601.0,",,C",7.2,",C,01,",13.63,",,,C",49.6,",C",0.0,",C",28.0,",C",0.0,",C",19670616.0,",,C",30.0,",C,16,",16.3,",C",19.44,",C",25.25,",,,C",,,,,0.0,",C",,,19670630.0,"+,,C",0.0,",,C,30,+",0.0,",,,C",,,,,,,,,,,,
9478,CA006152691,1882-03,43.65,-79.95,274.0,"GEORGETOWN, ON CA",18.0,",C",9.0,",C",0.0,",C",18820309.0,",,C",16.3,",,C,09,",73.9,",,,C",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,",C",,,18820321.0,",,C",71.0,",,C,21,",234.0,",,,C",,,,,,,,,,,,
9479,CA006152695,1962-08,43.6333,-79.8833,221.0,"GEORGETOWN WWTP, ON CA",9.0,",C",7.0,",C",0.0,",C",19620808.0,",,C",22.1,",,C,08,",83.0,",,,C",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,",C",,,19620831.0,"+,,C",0.0,",,C,31,+",0.0,",,,C",,,,,,,,,,,,
9480,CA006152833,1959-01,43.9333,-79.95,434.0,"GLEN HAFFY MONO MILLS, ON CA",16.0,",C",7.0,",C",0.0,",C",19590121.0,",,C",18.3,",,C,21,",88.8,",,,C",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,",C",,,19590120.0,",,C",160.0,",,C,20,",415.0,",,,C",,,,,,,,,,,,
9481,CA006152837,1958-08,44.0333,-77.05,130.0,"GLENORA RANGER STATION, ON CA",10.0,",C",7.0,",C",3.0,",C",19580824.0,",,C",46.7,",,C,24,",149.2,",,,C",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,",C",,,19580831.0,"+,,C",0.0,",,C,31,+",0.0,",,,C",,,,,,,,,,,,
9482,CA006152950,1943-08,44.1333,-78.2167,191.0,"GORES LANDING, ON CA",9.0,",C",8.0,",C",1.0,",C",19430809.0,",,C",30.5,",,C,09,",98.3,",,,C",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,",C",,,19430831.0,"+,,C",0.0,",,C,31,+",0.0,",,,C",,,,,,,,,,,,
9483,CA006152951,1970-06,44.0833,-78.2667,261.0,"GORES LANDING, ON CA",8.0,",C",5.0,",C",1.0,",C",19700626.0,",,C",32.3,",,C,26,",67.5,",,,C",0.0,",C",0.0,",C",19700614.0,",,C",3.3,",C,14,",11.15,",,,C",33.8,",C",0.0,",C",19.0,",C",0.0,",C",19700609.0,",,C",30.6,",C,09,",72.9,",C",17.03,",C",22.91,",,,C",,,,,0.0,",C",,,19700630.0,"+,,C",0.0,",,C,30,+",0.0,",,,C",,,,,,,,,,,,
