,STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,DP01,DP01_ATTRIBUTES,DP10,DP10_ATTRIBUTES,DP1X,DP1X_ATTRIBUTES,DSNW,DSNW_ATTRIBUTES,DYSN,DYSN_ATTRIBUTES,DYXP,DYXP_ATTRIBUTES,EMSN,EMSN_ATTRIBUTES,EMXP,EMXP_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,DSND,DSND_ATTRIBUTES,DYSD,DYSD_ATTRIBUTES,EMSD,EMSD_ATTRIBUTES,DYFG,DYFG_ATTRIBUTES,DYTS,DYTS_ATTRIBUTES
8731,US1TXKN0012,2007-08,29.762631,-98.786833,483.1,"BOERNE 4.0 WSW, TX US",6.0,"1,N",4.0,"1,N",1.0,"1,N",0.0,"1,N",20070831.0,"+,1,N",20070816.0,",1,N",0.0,"1,,N,31,+",221.5,"1,,N,16,",244.1,"1,,,N",0.0,"1,,,N",,,,,,,,,,
8732,US1TXKN0014,2007-08,29.7643,-98.653533,401.1,"FAIR OAKS RANCH 2.2 NNW, TX US",7.0,"1,N",3.0,"1,N",1.0,"1,N",0.0,"1,N",20070831.0,"+,1,N",20070817.0,",1,N",0.0,"1,,N,31,+",187.2,"1,,N,17,",200.1,"1,,,N",0.0,"1,,,N",,,,,,,,,,
8733,US1TXKN0015,2007-08,29.888825,-98.522842,361.8,"KENDALIA 5.4 S, TX US",7.0,"1,N",4.0,"1,N",1.0,"1,N",0.0,"1,N",20070831.0,"+,1,N",20070817.0,",1,N",0.0,"1,,N,31,+",133.6,"1,,N,17,",169.2,"1,,,N",0.0,"1,,,N",,,,,,,,,,
8734,US1TXKN0018,2007-10,30.055222,-98.735294,456.0,"COMFORT 11.5 ENE, TX US",3.0,",N",2.0,",N",0.0,",N",0.0,",N",20071031.0,"+,,N",20071022.0,",,N",0.0,",,N,31,+",17.8,",,N,22,",26.4,",,,N",0.0,",,,N",,,,,,,,,,
8735,US1TXKN0019,2007-09,29.9143833333,-98.5047166667,355.1,"KENDALIA 3.8 SSE, TX US",4.0,"1,N",4.0,"1,N",0.0,"1,N",0.0,"2,N",20070930.0,"+,2,N",20070905.0,",1,N",0.0,"2,,N,30,+",23.1,"1,,N,05,",46.0,"1,,,N",0.0,"2,,,N",,,,,,,,,,
8736,US1TXKN0021,2007-09,30.076722,-98.843264,482.5,"COMFORT 8.0 NNE, TX US",6.0,",N",4.0,",N",1.0,",N",0.0,",N",20070930.0,"+,,N",20070905.0,",,N",0.0,",,N,30,+",68.1,",,N,05,",83.7,",,,N",0.0,",,,N",,,,,,,,,,
8737,US1TXKN0022,2007-09,29.827772,-98.800917,476.7,"BOERNE 4.7 WNW, TX US",,,,,,,,,,,,,,,,,40.9,"4,a,,N",,,,,,,,,,,,
8738,US1TXKN0023,2007-09,29.977636,-98.500792,408.7,"KENDALIA 1.9 E, TX US",4.0,"3,N",3.0,"3,N",1.0,"3,N",0.0,"3,N",20070930.0,"+,3,N",20070905.0,",3,N",0.0,"3,,N,30,+",29.5,"3,,N,05,",38.0,"3,,,N",0.0,"3,,,N",,,,,,,,,,
8739,US1TXKN0026,2008-02,29.783035,-98.738084,458.4,"BOERNE 0.9 SSW, TX US",,,,,,,,,,,,,,,,,7.7,"4,a,,N",,,,,,,,,,,,
8740,US1TXKN0027,2008-03,29.87225,-98.6158,382.8,"BOERNE 8.8 NE, TX US",9.0,",N",4.0,",N",1.0,",N",0.0,",N",20080331.0,"+,,N",20080311.0,",,N",0.0,",,N,31,+",35.1,",,N,11,",55.0,",,,N",0.0,",,,N",,,,,,,,,,
8741,US1TXKN0028,2008-03,29.910117,-98.762533,485.5,"BOERNE 8.5 NNW, TX US",9.0,"2,N",4.0,"2,N",0.0,"2,N",0.0,"2,N",20080331.0,"+,2,N",20080311.0,",2,N",0.0,"2,,N,31,+",21.6,"2,,N,11,",43.6,"2,,,N",0.0,"2,,,N",,,,,,,,,,
8742,US1TXKN0033,2008-06,29.767389,-98.648315,411.8,"FAIR OAKS RANCH 2.3 NNW, TX US",2.0,",N",2.0,",N",0.0,",N",0.0,",N",20080630.0,"+,,N",20080621.0,",,N",0.0,",,N,30,+",7.4,",,N,21,",10.2,",,,N",0.0,",,,N",,,,,,,,,,
8743,US1TXKN0035,2008-06,29.813797,-98.754824,447.4,"BOERNE 1.9 NW, TX US",6.0,",N",3.0,",N",0.0,",N",0.0,",N",20080630.0,"+,,N",20080622.0,",,N",0.0,",,N,30,+",17.8,",,N,22,",25.1,",,,N",0.0,",,,N",,,,,,,,,,
8744,US1TXKN0039,2008-08,29.974003,-98.638599,458.1,"BOERNE 13.6 NNE, TX US",8.0,"4,N",6.0,"4,N",2.0,"4,N",0.0,"4,N",20080831.0,"+,4,N",20080813.0,",4,N",0.0,"4,,N,31,+",33.3,"4,,N,13,",105.7,"4,,,N",0.0,"4,,,N",,,,,,,,,,
8745,US1TXKN0042,2008-09,29.826,-98.653,459.9,"BOERNE 5.2 ENE, TX US",4.0,",N",1.0,",N",0.0,",N",0.0,",N",20080930.0,"+,,N",20080910.0,",,N",0.0,",,N,30,+",7.1,",,N,10,",12.5,",,,N",0.0,",,,N",,,,,,,,,,
8746,US1TXKN0043,2008-09,29.787065,-98.68566,458.1,"BOERNE 2.8 E, TX US",6.0,"3,N",1.0,"3,N",0.0,"3,N",0.0,"3,N",20080930.0,"+,3,N",20080908.0,",3,N",0.0,"3,,N,30,+",2.5,"3,,N,08,",7.9,"1,a,,N",0.0,"3,,,N",,,,,,,,,,
8747,US1TXKN0044,2008-09,29.857387,-98.72457,416.4,"BOERNE 4.4 N, TX US",1.0,",N",0.0,",N",0.0,",N",0.0,",N",20080930.0,"+,,N",20080910.0,",,N",0.0,",,N,30,+",0.8,",,N,10,",0.8,",,,N",0.0,",,,N",,,,,,,,,,
8748,US1TXKN0045,2008-09,29.8428,-98.7398,476.4,"BOERNE 3.4 N, TX US",5.0,",N",0.0,",N",0.0,",N",0.0,",N",20080930.0,"+,,N",20080910.0,",,N",0.0,",,N,30,+",2.0,",,N,10,",4.8,",,,N",0.0,",,,N",,,,,,,,,,
8749,US1TXKN0046,2008-09,29.751249,-98.707743,438.0,"BOERNE 3.3 SSE, TX US",5.0,",N",0.0,",N",0.0,",N",0.0,",N",20080930.0,"+,,N",20080918.0,",,N",0.0,",,N,30,+",1.5,",,N,18,",3.6,",,,N",0.0,",,,N",,,,,,,,,,
8750,US1TXKN0050,2009-04,29.955556,-98.701667,287.1,"SISTERDALE 1.7 SE, TX US",9.0,"1,N",4.0,"1,N",0.0,"1,N",,,,,20090428.0,",1,N",,,19.8,"1,,N,28,",53.1,"1,,,N",,,,,,,,,,,,
8751,US1TXKN0052,2009-10,29.805839,-98.7638769,463.6,"BOERNE 2.1 WNW, TX US",13.0,",N",9.0,",N",2.0,",N",,,,,20091022.0,",,N",,,94.2,",,N,22,",256.2,",,,N",,,,,,,,,,,,
8752,US1TXKN0053,2010-02,29.904615,-98.609285,378.9,"BOERNE 10.6 NE, TX US",11.0,",N",9.0,",N",1.0,",N",,,,,20100204.0,",,N",,,35.6,",,N,04,",105.3,",,,N",,,,,,,,,,,,
8753,US1TXKN0054,2010-01,29.804212,-98.733208,440.7,"BOERNE 0.7 N, TX US",7.0,",N",5.0,",N",3.0,",N",,,,,20100129.0,",,N",,,40.1,",,N,29,",114.8,",,,N",,,,,,,,,,,,
8754,US1TXKN0056,2010-07,29.8766777,-98.5848555,364.5,"BOERNE 10.5 ENE, TX US",10.0,"2,N",6.0,"2,N",2.0,"2,N",,,,,20100702.0,",2,N",,,40.6,"2,,N,02,",110.0,"2,,,N",,,,,,,,,,,,
8755,US1TXKN0059,2011-04,29.91467,-98.54983,378.9,"BOERNE 13.7 NE, TX US",2.0,",N",1.0,",N",0.0,",N",0.0,"4,N",20110430.0,"+,4,N",20110411.0,",,N",0.0,"4,,N,30,+",4.1,",,N,11,",4.4,",,,N",0.0,"4,,,N",,,,,,,,,,
8756,US1TXKN0060,2011-05,29.82444444,-98.59666667,436.5,"BOERNE 8.4 ENE, TX US",4.0,"1,N",1.0,"1,N",1.0,"1,N",,,,,20110513.0,",1,N",,,28.2,"1,,N,13,",29.3,"1,,,N",,,,,,,,,,,,
8757,US1TXKN0061,2011-08,29.971721,-98.699246,390.8,"BOERNE 12.4 N, TX US",0.0,"2,N",0.0,"2,N",0.0,"2,N",0.0,"2,N",20110831.0,"+,2,N",20110831.0,"+,2,N",0.0,"2,,N,31,+",0.0,"2,,N,31,+",0.0,"2,,,N",0.0,"2,,,N",,,,,,,,,,
8758,US1TXKN0062,2011-11,29.8235777783,-98.7872527778,496.8,"BOERNE 3.9 WNW, TX US",6.0,",N",4.0,",N",2.0,",N",,,,,20111116.0,",,N",,,26.9,",,N,16,",60.7,",,,N",,,,,,,,,,,,
8759,US1TXKN0065,2011-11,29.794939,-98.712215,428.5,"BOERNE 1.2 E, TX US",7.0,",N",3.0,",N",0.0,",N",,,,,20111116.0,",,N",,,22.6,",,N,16,",53.4,",,,N",,,,,,,,,,,,
8760,US1TXKN0066,2012-03,30.0046,-98.7915,510.5,"COMFORT 7.0 ENE, TX US",11.0,",N",5.0,",N",1.0,",N",,,,,20120320.0,",,N",,,68.3,",,N,20,",111.6,",,,N",,,,,,,,,,,,
8761,US1TXKN0067,2013-11,29.809575,-98.7428194444,447.8,"BOERNE 1.2 NNW, TX US",,,,,,,,,,,,,,,,,57.5,"5,a,,N",,,,,,,,,,,,
8762,US1TXKN0071,2012-07,29.889059,-98.725715,445.0,"BOERNE 6.5 N, TX US",10.0,",N",4.0,",N",0.0,",N",,,,,20120702.0,",,N",,,13.2,",,N,02,",36.1,",,,N",,,,,,,,,,,,
8763,US1TXKN0073,2012-11,29.7571697235107,-98.6527252197266,398.4,"FAIR OAKS RANCH 1.8 NW, TX US",,,,,,,,,,,,,,,,,3.5,"5,a,,N",,,,,,,,,,,,
8764,US1TXKN0074,2013-01,29.8759,-98.5738,366.4,"BOERNE 11.0 ENE, TX US",,,,,,,,,,,,,,,,,101.2,"1,a,,N",,,,,,,,,,,,
8765,US1TXKN0076,2013-02,30.119694,-98.786992,587.3,"FREDERICKSBURG 11.6 SSE, TX US",9.0,"2,7",2.0,"2,7",0.0,"2,7",,,,,20130210.0,",2,7",,,5.8,"2,,7,10,",13.6,"2,,,7",,,,,,,,,,,,
8766,US1TXKN0080,2013-05,29.968503,-98.917164,431.0,"COMFORT 0.9 WSW, TX US",6.0,"5,N",4.0,"5,N",3.0,"5,N",,,,,20130515.0,",5,N",,,41.7,"5,,N,15,",135.8,"5,,,N",,,,,,,,,,,,
8767,US1TXKN0081,2013-04,30.009453,-98.902276,495.6,"COMFORT 2.6 N, TX US",,,,,,,,,,,,,,,,,33.3,"4,a,,N",,,,,,,,,,,,
8768,US1TXKN0089,2013-06,30.060097,-98.726236,466.6,"SISTERDALE 5.7 N, TX US",,,,,,,,,,,,,,,,,33.8,"3,a,,N",,,,,,,,,,,,
8769,US1TXKN0092,2013-10,29.888683,-98.910196,582.2,"COMFORT 5.8 S, TX US",6.0,"5,N",6.0,"5,N",1.0,"5,N",,,,,20131016.0,",5,N",,,30.7,"5,,N,16,",70.5,"5,,,N",,,,,,,,,,,,
8770,US1TXKN0094,2015-04,29.8822631835938,-98.6494979858398,385.9,"BOERNE 7.8 NE, TX US",4.0,",N",3.0,",N",1.0,",N",0.0,"4,N",20150430.0,"+,4,N",20150418.0,",,N",0.0,"4,,N,30,+",47.0,",,N,18,",62.0,",,,N",0.0,"4,,,N",,,,,,,,,,
8771,US1TXKN0095,2014-06,29.802052,-98.767011,472.4,"BOERNE 2.2 WNW, TX US",11.0,"5,N",7.0,"5,N",0.0,"5,N",,,,,20140610.0,",5,N",,,21.1,"5,,N,10,",58.2,"5,,,N",,,,,,,,,,,,
8772,US1TXKN0099,2014-10,29.800097,-98.915154,465.7,"PIPE CREEK 5.5 NNE, TX US",4.0,"2,N",4.0,"2,N",2.0,"2,N",,,,,20141011.0,",2,N",,,36.8,"2,,N,11,",77.0,"2,,,N",,,,,,,,,,,,
8773,US1TXKN0103,2015-10,29.9069444,-98.7694444,467.0,"BOERNE 8.1 NNW, TX US",8.0,",N",6.0,",N",3.0,",N",,,,,20151024.0,",,N",,,102.6,",,N,24,",193.0,",,,N",,,,,,,,,,,,
8774,US1TXKN0106,2016-04,29.781864,-98.708956,423.1,"BOERNE 1.6 ESE, TX US",17.0,",N",9.0,",N",2.0,",N",,,,,20160418.0,",,N",,,51.3,",,N,18,",172.8,",,,N",,,,,,,,,,,,
8775,US1TXKN0109,2016-10,30.0008,-98.836,420.9,"COMFORT 4.5 ENE, TX US",0.0,",N",0.0,",N",0.0,",N",0.0,",N",20161031.0,"+,,N",20161031.0,"+,,N",0.0,",,N,31,+",0.0,",,N,31,+",0.0,",,,N",0.0,",,,N",,,,,,,,,,
8776,US1TXKN0110,2016-11,29.751073,-98.640211,389.8,"FAIR OAKS RANCH 1.1 NNW, TX US",10.0,",N",3.0,",N",1.0,",N",,,,,20161109.0,",,N",,,37.3,",,N,09,",65.2,",,,N",,,,,,,,,,,,
8777,US1TXKN0112,2017-01,29.9075306,-98.5506083,352.7,"BOERNE 13.4 NE, TX US",2.0,",N",2.0,",N",1.0,",N",0.0,"2,N",20170131.0,"+,2,N",20170116.0,",,N",0.0,"2,,N,31,+",41.9,",,N,16,",66.5,",,,N",0.0,"2,,,N",,,,,,,,,,
8778,US1TXKN0116,2017-11,29.84108,-98.89253,603.2,"BOERNE 10.2 WNW, TX US",4.0,"3,N",3.0,"3,N",0.0,"3,N",,,,,20171113.0,",3,N",,,5.3,"3,,N,13,",13.2,",a,,N",,,,,,,,,,,,
8779,US1TXKN0118,2018-06,29.798384,-98.704845,434.3,"BOERNE 1.6 E, TX US",8.0,",N",2.0,",N",0.0,",N",,,,,20180620.0,",,N",,,4.3,",,N,20,",12.7,",,,N",,,,,,,,,,,,
8780,US1TXKN0119,2018-08,29.9913,-98.6263,484.0,"BOERNE 15.0 NNE, TX US",5.0,"2,N",4.0,"2,N",1.0,"2,N",,,,,20180811.0,",2,N",,,75.7,"2,,N,11,",101.1,"2,,,N",,,,,,,,,,,,
8781,US1TXKN0120,2018-08,29.9924,-98.5209,454.2,"KENDALIA 1.6 N, TX US",4.0,",N",3.0,",N",1.0,",N",0.0,"5,N",20180831.0,"+,5,N",20180811.0,",,N",0.0,"5,,N,31,+",25.7,",,N,11,",46.1,",,,N",0.0,"5,,,N",,,,,,,,,,
8782,US1TXKN0121,2018-08,29.87416667,-98.63611111,401.1,"BOERNE 8.0 NE, TX US",5.0,",N",2.0,",N",1.0,",N",0.0,"4,N",20180831.0,"+,4,N",20180811.0,",,N",0.0,"4,,N,31,+",80.0,",,N,11,",93.0,",,,N",0.0,"4,,,N",,,,,,,,,,
8783,US1TXKN0122,2018-09,29.97556,-98.90462,444.1,"COMFORT 0.3 NNW, TX US",18.0,",N",14.0,",N",4.0,",N",,,,,20180909.0,",,N",,,74.4,",,N,09,",279.6,",,,N",,,,,,,,,,,,
8784,US1TXKN0123,2018-08,29.97106,-98.527089,413.9,"BLANCO 10.8 SW, TX US",3.0,",N",3.0,",N",1.0,",N",0.0,"4,N",20180831.0,"+,4,N",20180811.0,",,N",0.0,"4,,N,31,+",31.0,",,N,11,",68.9,",,,N",0.0,"4,,,N",,,,,,,,,,
8785,US1TXKN0126,2018-11,29.747161,-98.665483,407.2,"BOERNE 5.1 SE, TX US",,,,,,,,,,,,,,,,,18.8,",a,,N",,,,,,,,,,,,
8786,US1TXKN0127,2019-08,29.80121,-98.863885,600.2,"BOERNE 7.9 W, TX US",2.0,"3,N",0.0,"3,N",0.0,"3,N",0.0,"5,N",20190831.0,"+,5,N",20190815.0,",3,N",0.0,"5,,N,31,+",1.3,"3,,N,15,",2.1,"3,,,N",0.0,"5,,,N",,,,,,,,,,
8787,US1TXKN0130,2020-07,29.867499,-98.795337,489.5,"BOERNE 6.3 NW, TX US",3.0,",N",2.0,",N",0.0,",N",,,,,20200727.0,",,N",,,18.3,",,N,27,",24.4,",,,N",,,,,,,,,,,,
8788,US1TXKN0131,2019-12,29.75492,-98.81944,568.1,"BOERNE 5.9 WSW, TX US",5.0,",N",2.0,",N",0.0,",N",0.0,"5,N",20191231.0,"+,5,N",20191210.0,",,N",0.0,"5,,N,31,+",6.9,",,N,10,",13.3,",,,N",0.0,"5,,,N",,,,,,,,,,
8789,US1TXKN0132,2019-12,30.0111,-98.6841,470.0,"BOERNE 15.2 N, TX US",7.0,",N",1.0,",N",0.0,",N",,,,,20191210.0,",,N",,,12.2,",,N,10,",17.9,",,,N",,,,,,,,,,,,
8790,US1TXKN0133,2020-04,29.91007614,-98.59888458,374.3,"BOERNE 11.3 NE, TX US",,,,,,,,,,,,,,,,,39.9,"5,a,,N",,,,,,,,,,,,
8791,US1TXKN0135,2020-06,29.79105,-98.71095,428.9,"BOERNE 1.3 E, TX US",11.0,",N",5.0,",N",1.0,",N",,,,,20200624.0,",,N",,,26.2,",,N,24,",56.2,",,,N",,,,,,,,,,,,
8792,US1TXKN0137,2020-08,29.78361,-98.686908,438.9,"BOERNE 2.8 ESE, TX US",6.0,",N",5.0,",N",0.0,",N",,,,,20200801.0,",,N",,,21.6,",,N,01,",54.2,",,,N",,,,,,,,,,,,
8793,US1TXKN0139,2023-08,29.781711,-98.697541,417.9,"BOERNE 2.2 ESE, TX US",,,,,,,,,,,,,,,,,7.1,"4,a,,N",,,,,,,,,,,,
8794,US1TXKN0141,2020-10,29.8507908,-98.7118672,477.3,"BOERNE 4.1 NNE, TX US",4.0,",N",1.0,",N",0.0,",N",,,,,20201028.0,",,N",,,3.6,",,N,28,",7.0,",,,N",,,,,,,,,,,,
8795,US1TXKN0142,2020-11,29.831249,-98.582641,421.8,"BOERNE 9.3 ENE, TX US",6.0,",N",2.0,",N",1.0,",N",,,,,20201129.0,",,N",,,25.9,",,N,29,",33.1,",,,N",,,,,,,,,,,,
8796,US1TXKN0143,2020-11,29.878083,-98.572251,351.7,"BOERNE 11.2 ENE, TX US",7.0,",N",2.0,",N",1.0,",N",,,,,20201129.0,",,N",,,26.7,",,N,29,",32.5,",,,N",,,,,,,,,,,,
8797,US1TXKN0144,2021-05,29.766773,-98.645513,409.3,"BOERNE 5.5 ESE, TX US",11.0,"1,N",9.0,"1,N",7.0,"1,N",,,,,20210529.0,",1,N",,,94.5,"1,,N,29,",306.8,"1,,,N",,,,,,,,,,,,
8798,US1TXKN0145,2021-05,29.901878,-98.600964,367.6,"BOERNE 10.8 NE, TX US",11.0,"2,N",6.0,"2,N",4.0,"2,N",,,,,20210524.0,",2,N",,,46.7,"2,,N,24,",245.2,",a,,N",,,,,,,,,,,,
8799,US1TXKN0146,2021-07,29.843946,-98.609996,435.3,"BOERNE 8.1 ENE, TX US",14.0,"1,N",9.0,"1,N",1.0,"1,N",,,,,20210706.0,",1,N",,,51.3,"1,,N,06,",112.4,"1,,,N",,,,,,,,,,,,
8800,US1TXKN0147,2021-04,29.7476739,-98.7094025,438.0,"BOERNE 3.5 SSE, TX US",,,,,,,,,,,,,,,,,33.3,"4,a,,N",,,,,,,,,,,,
8801,US1TXKN0151,2022-02,29.75676,-98.81822,579.7,"BOERNE 5.8 WSW, TX US",3.0,"2,N",2.0,"2,N",0.0,"2,N",0.0,"5,N",20220228.0,"+,5,N",20220221.0,",2,N",0.0,"5,,N,28,+",5.6,"2,,N,21,",12.0,",a,,N",0.0,"5,,,N",,,,,,,,,,
8802,US1TXKR0001,2007-09,30.247173,-99.371887,668.4,"INGRAM 14.2 NW, TX US",6.0,",N",5.0,",N",1.0,",N",0.0,",N",20070930.0,"+,,N",20070905.0,",,N",0.0,",,N,30,+",66.5,",,N,05,",94.2,",,,N",0.0,",,,N",,,,,,,,,,
8803,US1TXKR0002,2007-07,29.975,-99.075,506.0,"KERRVILLE 5.9 SE, TX US",17.0,"3,N",13.0,"3,N",2.0,"3,N",0.0,"3,N",20070731.0,"+,3,N",20070721.0,",3,N",0.0,"3,,N,31,+",48.0,"3,,N,21,",218.5,"3,,,N",0.0,"3,,,N",,,,,,,,,,
8804,US1TXKR0003,2007-10,30.115451,-99.297679,542.5,"INGRAM 4.4 NW, TX US",2.0,",N",1.0,",N",0.0,",N",0.0,",N",20071031.0,"+,,N",20071022.0,",,N",0.0,",,N,31,+",11.4,",,N,22,",12.2,",,,N",0.0,",,,N",,,,,,,,,,
8805,US1TXKR0006,2007-10,30.041747,-99.126175,498.7,"KERRVILLE 0.6 E, TX US",5.0,",N",1.0,",N",1.0,",N",0.0,",N",20071031.0,"+,,N",20071022.0,",,N",0.0,",,N,31,+",39.1,",,N,22,",43.0,",,,N",0.0,",,,N",,,,,,,,,,
8806,US1TXKR0010,2007-10,30.176247,-99.322463,611.1,"INGRAM 8.5 NW, TX US",1.0,"2,N",1.0,"2,N",0.0,"2,N",0.0,"2,N",20071031.0,"+,2,N",20071022.0,",2,N",0.0,"2,,N,31,+",14.7,"2,,N,22,",14.7,",a,,N",0.0,"2,,,N",,,,,,,,,,
8807,US1TXKR0011,2007-12,30.059246,-99.430588,585.2,"HUNT 5.8 WSW, TX US",6.0,"4,N",2.0,"4,N",0.0,"4,N",0.0,"4,N",20071231.0,"+,4,N",20071212.0,"+,4,N",0.0,"4,,N,31,+",2.5,"4,,N,12,+",11.3,"4,,,N",0.0,"4,,,N",,,,,,,,,,
8808,US1TXKR0015,2007-12,30.021879,-99.364192,555.7,"INGRAM 8.6 WSW, TX US",7.0,",N",1.0,",N",0.0,",N",0.0,",N",20071231.0,"+,,N",20071213.0,",,N",0.0,",,N,31,+",2.5,",,N,13,",10.2,",,,N",0.0,",,,N",,,,,,,,,,
8809,US1TXKR0016,2007-11,30.053803,-99.156742,499.9,"KERRVILLE 1.5 WNW, TX US",3.0,"2,N",2.0,"2,N",0.0,"2,N",0.0,"2,N",20071130.0,"+,2,N",20071124.0,",2,N",0.0,"2,,N,30,+",10.9,"2,,N,24,",22.4,"2,,,N",0.0,"2,,,N",,,,,,,,,,
8810,US1TXKR0017,2008-05,29.98178,-99.09877,479.1,"KERRVILLE 4.7 SSE, TX US",5.0,",N",5.0,",N",0.0,",N",0.0,",N",20080531.0,"+,,N",20080514.0,",,N",0.0,",,N,31,+",19.8,",,N,14,",48.7,",,,N",0.0,",,,N",,,,,,,,,,
8811,US1TXKR0020,2008-02,30.026073,-99.140974,531.6,"KERRVILLE 1.1 SSW, TX US",3.0,",N",2.0,",N",0.0,",N",0.0,",N",20080229.0,"+,,N",20080217.0,",,N",0.0,",,N,29,+",3.6,",,N,17,",6.9,",,,N",0.0,",,,N",,,,,,,,,,
8812,US1TXKR0021,2008-09,30.0344,-99.1527,577.0,"KERRVILLE 1.1 WSW, TX US",,,,,,,,,,,,,,,,,7.9,"4,a,,N",,,,,,,,,,,,
8813,US1TXKR0022,2008-02,30.0065,-99.152,577.0,"KERRVILLE 2.6 SSW, TX US",3.0,"2,N",1.0,"2,N",0.0,"2,N",0.0,"2,N",20080229.0,"+,2,N",20080217.0,",2,N",0.0,"2,,N,29,+",3.8,"2,,N,17,",5.1,"2,,,N",0.0,"2,,,N",,,,,,,,,,
8814,US1TXKR0024,2008-04,30.013713,-99.193588,601.4,"KERRVILLE 3.9 WSW, TX US",6.0,",N",4.0,",N",0.0,",N",0.0,",N",20080430.0,"+,,N",20080426.0,"+,,N",0.0,",,N,30,+",14.2,",,N,26,+",37.6,",,,N",0.0,",,,N",,,,,,,,,,
8815,US1TXKR0025,2008-06,30.076301,-99.28176,541.9,"INGRAM 2.7 W, TX US",2.0,"5,N",2.0,"5,N",0.0,"5,N",0.0,"5,N",20080630.0,"+,5,N",20080620.0,",5,N",0.0,"5,,N,30,+",15.2,"5,,N,20,",18.2,"1,a,,N",0.0,"5,,,N",,,,,,,,,,
8816,US1TXKR0027,2008-06,30.0549861111,-99.1647583333,501.1,"KERRVILLE 1.9 WNW, TX US",2.0,",N",1.0,",N",0.0,",N",0.0,",N",20080630.0,"+,,N",20080620.0,",,N",0.0,",,N,30,+",12.4,",,N,20,",13.7,",,,N",0.0,",,,N",,,,,,,,,,
8817,US1TXKR0028,2008-10,30.06433,-99.1571,525.8,"KERRVILLE 2.0 NW, TX US",,,,,,,,,,,,,,,,,30.1,"3,a,,N",,,,,,,,,,,,
8818,US1TXKR0030,2009-01,30.166111,-99.374722,584.9,"INGRAM 10.2 NW, TX US",5.0,",N",2.0,",N",0.0,",N",0.0,"5,N",20090131.0,"+,5,N",20090105.0,",,N",0.0,"5,,N,31,+",5.1,",,N,05,",11.6,",,,N",0.0,"5,,,N",,,,,,,,,,
8819,US1TXKR0032,2009-03,30.04015,-99.463049,344.7,"HUNT 2.6 WSW, TX US",7.0,",N",4.0,",N",1.0,",N",,,,,20090312.0,",,N",,,85.1,",,N,12,",115.9,",,,N",,,,,,,,,,,,
8820,US1TXKR0035,2009-05,30.1406,-99.52793,669.6,"MOUNTAIN HOME 13.1 SW, TX US",8.0,"1,N",4.0,"1,N",1.0,"1,N",,,,,20090529.0,",1,N",,,47.0,"1,,N,29,",72.5,"1,,,N",,,,,,,,,,,,
8821,US1TXKR0036,2009-06,30.047561,-99.327839,557.5,"INGRAM 5.9 WSW, TX US",1.0,"4,N",1.0,"4,N",0.0,"4,N",0.0,"5,N",20090630.0,"+,5,N",20090603.0,",4,N",0.0,"5,,N,30,+",3.6,"4,,N,03,",3.6,"1,a,,N",0.0,"5,,,N",,,,,,,,,,
8822,US1TXKR0037,2009-07,29.947386,-98.903659,467.6,"COMFORT 1.7 S, TX US",2.0,"5,N",1.0,"5,N",1.0,"5,N",,,,,20090731.0,",5,N",,,31.8,"5,,N,31,",32.8,"5,,,N",,,,,,,,,,,,
8823,US1TXKR0038,2009-09,29.931675,-98.999406,463.0,"CENTER POINT 2.4 ESE, TX US",12.0,"4,N",10.0,"4,N",2.0,"4,N",,,,,20090911.0,",4,N",,,47.0,"4,,N,11,",143.1,"4,,,N",,,,,,,,,,,,
8824,US1TXKR0041,2010-03,30.0711,-99.2722,522.4,"INGRAM 2.2 WSW, TX US",7.0,"3,N",4.0,"3,N",0.0,"3,N",,,,,20100316.0,",3,N",,,19.3,"3,,N,16,",66.6,"1,a,,N",,,,,,,,,,,,
8825,US1TXKR0042,2010-02,29.96327149,-99.1310092,481.9,"KERRVILLE 5.4 S, TX US",8.0,"3,N",6.0,"3,N",2.0,"3,N",,,,,20100204.0,",3,N",,,43.7,"3,,N,04,",98.2,"3,,,N",,,,,,,,,,,,
8826,US1TXKR0043,2010-07,30.086732,-99.064123,629.1,"KERRVILLE 5.3 NE, TX US",10.0,",N",6.0,",N",2.0,",N",,,,,20100703.0,",,N",,,52.3,",,N,03,",112.1,",,,N",,,,,,,,,,,,
8827,US1TXKR0045,2010-11,30.234356,-99.321208,677.9,"HARPER 6.5 SW, TX US",1.0,",N",1.0,",N",0.0,",N",0.0,"1,N",20101130.0,"+,1,N",20101102.0,",,N",0.0,"1,,N,30,+",4.1,",,N,02,",4.1,",,,N",0.0,"1,,,N",,,,,,,,,,
8828,US1TXKR0047,2011-11,29.947147,-99.027004,459.0,"CENTER POINT 1.1 NNE, TX US",4.0,",N",2.0,",N",1.0,",N",0.0,"5,N",20111130.0,"+,5,N",20111126.0,",,N",0.0,"5,,N,30,+",39.4,",,N,26,",57.0,",,,N",0.0,"5,,,N",,,,,,,,,,
8829,US1TXKR0050,2012-04,30.10365,-99.27918333,549.2,"INGRAM 3.1 NW, TX US",4.0,",N",0.0,",N",0.0,",N",0.0,"4,N",20120430.0,"+,4,N",20120421.0,"+,,N",0.0,"4,,N,30,+",1.0,",,N,21,+",2.8,",,,N",0.0,"4,,,N",,,,,,,,,,
